i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.06,,,,,,,,,,,,,,,,,,,
2,7.63,8.52,,,,,,,,,,,,,,,,,,
3,7.20,8.09,8.92,,,,,,,,,,,,,,,,,
4,6.78,7.66,8.49,9.30,,,,,,,,,,,,,,,,
5,6.35,7.24,8.07,8.88,9.67,,,,,,,,,,,,,,,
6,5.92,6.81,7.64,8.45,9.24,10.03,,,,,,,,,,,,,,
7,5.50,6.38,7.21,8.02,8.82,9.60,10.38,,,,,,,,,,,,,
8,5.07,5.96,6.79,7.59,8.39,9.18,9.95,10.73,,,,,,,,,,,,
9,4.64,5.53,6.36,7.17,7.96,8.75,9.53,10.30,11.07,,,,,,,,,,,
10,4.22,5.10,5.93,6.74,7.54,8.32,9.10,9.87,10.64,11.40,,,,,,,,,,
11,3.79,4.68,5.51,6.31,7.11,7.90,8.67,9.45,10.21,10.98,11.74,,,,,,,,,
12,3.36,4.25,5.08,5.89,6.68,7.47,8.25,9.02,9.79,10.55,11.31,12.07,,,,,,,,
13,2.94,3.82,4.65,5.46,6.26,7.04,7.82,8.59,9.36,10.12,10.88,11.64,12.40,,,,,,,
14,2.51,3.40,4.23,5.03,5.83,6.62,7.39,8.17,8.93,9.70,10.46,11.21,11.97,12.72,,,,,,
15,2.08,2.97,3.80,4.61,5.40,6.19,6.97,7.74,8.51,9.27,10.03,10.79,11.54,12.30,13.05,,,,,
16,1.66,2.54,3.37,4.18,4.98,5.76,6.54,7.31,8.08,8.84,9.60,10.36,11.12,11.87,12.62,13.37,,,,
17,1.23,2.12,2.95,3.75,4.55,5.33,6.11,6.89,7.65,8.42,9.18,9.93,10.69,11.44,12.19,12.94,13.69,,,
18,0.80,1.69,2.52,3.33,4.12,4.91,5.68,6.46,7.22,7.99,8.75,9.51,10.26,11.01,11.76,12.51,13.26,14.01,,
19,0.38,1.25,2.08,2.88,3.67,4.45,5.23,5.99,6.76,7.52,8.28,9.03,9.78,10.53,11.28,12.03,12.78,13.52,14.26,
20,0.00,0.71,1.41,2.11,2.81,3.51,4.21,4.91,5.61,6.31,7.01,7.71,8.41,9.11,9.81,10.51,11.21,11.91,12.61,13.31
