i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.68,,,,,,,,,,,,,,,,,,,
2,9.17,10.48,,,,,,,,,,,,,,,,,,
3,8.67,9.98,10.82,,,,,,,,,,,,,,,,,
4,8.17,9.47,10.32,11.14,,,,,,,,,,,,,,,,
5,7.66,8.97,9.82,10.64,11.45,,,,,,,,,,,,,,,
6,7.16,8.47,9.31,10.14,10.95,11.75,,,,,,,,,,,,,,
7,6.66,7.96,8.81,9.63,10.44,11.24,12.03,,,,,,,,,,,,,
8,6.16,7.46,8.31,9.13,9.94,10.74,11.53,12.32,,,,,,,,,,,,
9,5.65,6.96,7.80,8.63,9.44,10.24,11.03,11.81,12.59,,,,,,,,,,,
10,5.15,6.45,7.30,8.12,8.93,9.73,10.53,11.31,12.09,12.87,,,,,,,,,,
11,4.65,5.95,6.80,7.62,8.43,9.23,10.02,10.81,11.59,12.36,13.14,,,,,,,,,
12,4.14,5.45,6.29,7.12,7.93,8.73,9.52,10.30,11.08,11.86,12.63,13.40,,,,,,,,
13,3.64,4.95,5.79,6.62,7.43,8.22,9.02,9.80,10.58,11.36,12.13,12.90,13.66,,,,,,,
14,3.14,4.44,5.29,6.11,6.92,7.72,8.51,9.30,10.08,10.85,11.63,12.39,13.16,13.92,,,,,,
15,2.63,3.94,4.79,5.61,6.42,7.22,8.01,8.80,9.58,10.35,11.12,11.89,12.66,13.42,14.18,,,,,
16,2.13,3.44,4.28,5.11,5.92,6.72,7.51,8.29,9.07,9.85,10.62,11.39,12.15,12.92,13.68,14.44,,,,
17,1.63,2.93,3.78,4.60,5.41,6.21,7.00,7.79,8.57,9.34,10.12,10.89,11.65,12.41,13.18,13.94,14.69,,,
18,1.13,2.43,3.27,4.10,4.91,5.71,6.50,7.28,8.06,8.84,9.61,10.38,11.14,11.91,12.67,13.43,14.18,14.94,,
19,0.64,1.92,2.75,3.57,4.37,5.16,5.95,6.73,7.50,8.27,9.04,9.81,10.57,11.33,12.09,12.84,13.60,14.35,15.10,
20,0.00,1.12,1.82,2.52,3.22,3.92,4.62,5.32,6.02,6.72,7.42,8.12,8.82,9.52,10.22,10.92,11.62,12.32,13.02,13.72
