i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.71,,,,,,,,,,,,,,,,,,,
2,9.19,10.17,,,,,,,,,,,,,,,,,,
3,8.68,9.66,10.52,,,,,,,,,,,,,,,,,
4,8.17,9.14,10.01,10.85,,,,,,,,,,,,,,,,
5,7.65,8.63,9.50,10.34,11.16,,,,,,,,,,,,,,,
6,7.14,8.11,8.98,9.82,10.65,11.46,,,,,,,,,,,,,,
7,6.62,7.60,8.47,9.31,10.14,10.95,11.75,,,,,,,,,,,,,
8,6.11,7.09,7.95,8.80,9.62,10.43,11.24,12.03,,,,,,,,,,,,
9,5.60,6.57,7.44,8.28,9.11,9.92,10.72,11.52,12.30,,,,,,,,,,,
10,5.08,6.06,6.93,7.77,8.59,9.41,10.21,11.00,11.79,12.57,,,,,,,,,,
11,4.57,5.54,6.41,7.25,8.08,8.89,9.69,10.49,11.27,12.06,12.83,,,,,,,,,
12,4.05,5.03,5.90,6.74,7.57,8.38,9.18,9.97,10.76,11.54,12.32,13.09,,,,,,,,
13,3.54,4.52,5.38,6.23,7.05,7.86,8.67,9.46,10.25,11.03,11.81,12.58,13.35,,,,,,,
14,3.03,4.00,4.87,5.71,6.54,7.35,8.15,8.95,9.73,10.52,11.29,12.07,12.84,13.61,,,,,,
15,2.51,3.49,4.36,5.20,6.02,6.84,7.64,8.43,9.22,10.00,10.78,11.55,12.32,13.09,13.86,,,,,
16,2.00,2.97,3.84,4.68,5.51,6.32,7.12,7.92,8.70,9.49,10.26,11.04,11.81,12.58,13.34,14.11,,,,
17,1.48,2.46,3.33,4.17,5.00,5.81,6.61,7.40,8.19,8.97,9.75,10.52,11.29,12.06,12.83,13.59,14.35,,,
18,0.97,1.95,2.81,3.65,4.48,5.29,6.09,6.89,7.67,8.45,9.23,10.01,10.78,11.54,12.31,13.07,13.83,14.59,,
19,0.45,1.42,2.28,3.12,3.93,4.74,5.53,6.32,7.10,7.88,8.65,9.42,10.19,10.96,11.72,12.48,13.23,13.99,14.74,
20,0.00,0.75,1.45,2.15,2.85,3.55,4.25,4.95,5.65,6.35,7.05,7.75,8.45,9.15,9.85,10.55,11.25,11.95,12.65,13.35
