i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.57,,,,,,,,,,,,,,,,,,
2,0.57,1.74,,,,,,,,,,,,,,,,,
3,0.57,1.74,2.85,,,,,,,,,,,,,,,,
4,0.57,1.74,2.85,3.93,,,,,,,,,,,,,,,
5,0.57,1.74,2.85,3.93,5.01,,,,,,,,,,,,,,
6,0.57,1.74,2.85,3.93,5.01,6.07,,,,,,,,,,,,,
7,0.57,1.74,2.85,3.93,5.01,6.07,7.13,,,,,,,,,,,,
8,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,,,,,,,,,,,
9,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,,,,,,,,,,
10,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,,,,,,,,,
11,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,,,,,,,,
12,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,,,,,,,
13,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,13.46,,,,,,
14,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,13.46,14.97,,,,,
15,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,13.45,14.97,16.60,,,,
16,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,13.43,14.93,16.60,17.90,,,
17,0.57,1.74,2.85,3.93,5.01,6.07,7.13,8.19,9.24,10.29,11.33,12.38,13.43,14.74,16.58,17.90,18.71,,
18,0.56,1.74,2.84,3.93,5.00,6.07,7.13,8.18,9.23,10.28,11.33,12.37,13.43,14.73,16.58,17.90,18.71,20.10,
19,0.52,1.68,2.77,3.85,4.92,5.98,7.04,8.09,9.13,10.18,11.22,12.26,13.31,14.49,16.58,17.90,18.80,20.10,20.99
