i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.36,,,,,,,,,,,,,,,,,,
2,1.36,2.65,,,,,,,,,,,,,,,,,
3,1.36,2.65,3.86,,,,,,,,,,,,,,,,
4,1.36,2.65,3.86,5.04,,,,,,,,,,,,,,,
5,1.36,2.65,3.86,5.04,6.19,,,,,,,,,,,,,,
6,1.36,2.65,3.86,5.04,6.19,7.32,,,,,,,,,,,,,
7,1.36,2.65,3.86,5.04,6.19,7.32,8.45,,,,,,,,,,,,
8,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,,,,,,,,,,,
9,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,,,,,,,,,,
10,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,,,,,,,,,
11,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,,,,,,,,
12,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,,,,,,,
13,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,15.05,,,,,,
14,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,15.05,16.13,,,,,
15,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,15.05,16.13,17.21,,,,
16,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,15.05,16.13,17.21,18.29,,,
17,1.36,2.65,3.86,5.04,6.19,7.32,8.45,9.56,10.67,11.77,12.87,13.96,15.05,16.13,17.21,18.29,19.36,,
18,1.36,2.64,3.85,5.02,6.17,7.31,8.43,9.55,10.65,11.75,12.85,13.94,15.03,16.11,17.19,18.27,19.34,20.42,
19,1.20,2.44,3.62,4.77,5.90,7.01,8.12,9.22,10.32,11.41,12.49,13.57,14.65,15.72,16.79,17.86,18.93,19.99,21.06
