i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.31,,,,,,,,,,,,,,,,,,,
2,5.03,5.76,,,,,,,,,,,,,,,,,,
3,4.75,5.48,6.27,,,,,,,,,,,,,,,,,
4,4.47,5.20,5.99,6.76,,,,,,,,,,,,,,,,
5,4.19,4.92,5.70,6.47,7.24,,,,,,,,,,,,,,,
6,3.91,4.64,5.42,6.19,6.95,7.71,,,,,,,,,,,,,,
7,3.63,4.36,5.14,5.91,6.67,7.43,8.18,,,,,,,,,,,,,
8,3.35,4.08,4.86,5.63,6.39,7.15,7.90,8.64,,,,,,,,,,,,
9,3.06,3.80,4.58,5.35,6.11,6.87,7.62,8.36,9.11,,,,,,,,,,,
10,2.78,3.52,4.30,5.07,5.83,6.58,7.33,8.08,8.82,9.57,,,,,,,,,,
11,2.50,3.23,4.02,4.79,5.55,6.30,7.05,7.80,8.54,9.28,10.02,,,,,,,,,
12,2.22,2.95,3.74,4.51,5.27,6.02,6.77,7.52,8.26,9.00,9.74,10.48,,,,,,,,
13,1.94,2.67,3.46,4.22,4.99,5.74,6.49,7.24,7.98,8.72,9.46,10.20,10.93,,,,,,,
14,1.66,2.39,3.17,3.94,4.70,5.46,6.21,6.96,7.70,8.44,9.18,9.92,10.65,11.39,,,,,,
15,1.38,2.11,2.89,3.66,4.42,5.18,5.93,6.67,7.42,8.16,8.90,9.64,10.37,11.11,11.84,,,,,
16,1.10,1.83,2.61,3.38,4.14,4.90,5.65,6.39,7.14,7.88,8.62,9.36,10.09,10.83,11.56,12.29,,,,
17,0.82,1.55,2.33,3.10,3.86,4.62,5.37,6.11,6.86,7.60,8.34,9.07,9.81,10.54,11.28,12.01,12.74,,,
18,0.53,1.27,2.05,2.82,3.58,4.33,5.08,5.83,6.57,7.32,8.05,8.79,9.53,10.26,11.00,11.73,12.46,13.19,,
19,0.25,0.98,1.76,2.53,3.29,4.04,4.79,5.53,6.27,7.01,7.75,8.49,9.22,9.96,10.69,11.42,12.15,12.88,13.61,
20,0.00,0.62,1.32,2.02,2.72,3.42,4.12,4.82,5.52,6.22,6.92,7.62,8.32,9.02,9.72,10.42,11.12,11.82,12.52,13.22
