i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.25,,,,,,,,,,,,,,,,,,
2,1.25,2.50,,,,,,,,,,,,,,,,,
3,1.25,2.50,3.68,,,,,,,,,,,,,,,,
4,1.25,2.50,3.68,4.83,,,,,,,,,,,,,,,
5,1.25,2.50,3.68,4.83,5.96,,,,,,,,,,,,,,
6,1.25,2.50,3.68,4.83,5.96,7.07,,,,,,,,,,,,,
7,1.25,2.50,3.68,4.83,5.96,7.07,8.18,,,,,,,,,,,,
8,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,,,,,,,,,,,
9,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,,,,,,,,,,
10,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,,,,,,,,,
11,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,,,,,,,,
12,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,,,,,,,
13,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,14.68,,,,,,
14,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,14.68,15.76,,,,,
15,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,14.68,15.76,16.82,,,,
16,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,14.68,15.76,16.82,17.89,,,
17,1.25,2.50,3.68,4.83,5.96,7.07,8.18,9.28,10.37,11.45,12.53,13.61,14.68,15.76,16.82,17.89,18.95,,
18,1.25,2.49,3.67,4.82,5.95,7.06,8.17,9.26,10.35,11.44,12.52,13.60,14.67,15.74,16.81,17.87,18.94,20.00,
19,1.14,2.35,3.51,4.64,5.75,6.85,7.94,9.03,10.11,11.18,12.26,13.32,14.39,15.45,16.51,17.57,18.63,19.69,20.74
