i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.17,,,,,,,,,,,,,,,,,,
2,2.17,3.43,,,,,,,,,,,,,,,,,
3,2.17,3.43,4.68,,,,,,,,,,,,,,,,
4,2.17,3.43,4.68,5.90,,,,,,,,,,,,,,,
5,2.17,3.43,4.68,5.90,7.10,,,,,,,,,,,,,,
6,2.17,3.43,4.68,5.90,7.10,8.28,,,,,,,,,,,,,
7,2.17,3.43,4.68,5.90,7.10,8.28,9.45,,,,,,,,,,,,
8,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,,,,,,,,,,,
9,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,,,,,,,,,,
10,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,,,,,,,,,
11,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,,,,,,,,
12,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,15.14,,,,,,,
13,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,15.14,16.26,,,,,,
14,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,15.14,16.26,17.38,,,,,
15,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,15.14,16.26,17.38,18.49,,,,
16,2.17,3.43,4.68,5.90,7.10,8.28,9.45,10.61,11.75,12.89,14.02,15.14,16.26,17.38,18.49,19.60,,,
17,2.17,3.42,4.68,5.90,7.10,8.28,9.45,10.60,11.75,12.89,14.02,15.14,16.26,17.38,18.49,19.60,20.70,,
18,2.17,3.41,4.66,5.88,7.07,8.25,9.42,10.57,11.72,12.85,13.98,15.11,16.23,17.34,18.45,19.56,20.66,21.76,
19,1.74,2.99,4.20,5.38,6.55,7.70,8.84,9.97,11.09,12.21,13.32,14.43,15.53,16.63,17.73,18.82,19.91,21.00,22.08
