i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.94,,,,,,,,,,,,,,,,,,,
2,9.41,10.43,,,,,,,,,,,,,,,,,,
3,8.89,9.91,10.78,,,,,,,,,,,,,,,,,
4,8.37,9.38,10.25,11.10,,,,,,,,,,,,,,,,
5,7.84,8.86,9.73,10.57,11.40,,,,,,,,,,,,,,,
6,7.32,8.33,9.20,10.05,10.88,11.69,,,,,,,,,,,,,,
7,6.79,7.81,8.68,9.52,10.35,11.16,11.97,,,,,,,,,,,,,
8,6.27,7.28,8.15,9.00,9.83,10.64,11.44,12.24,,,,,,,,,,,,
9,5.74,6.76,7.63,8.47,9.30,10.12,10.92,11.72,12.51,,,,,,,,,,,
10,5.22,6.23,7.10,7.95,8.78,9.59,10.40,11.19,11.98,12.76,,,,,,,,,,
11,4.69,5.71,6.58,7.43,8.25,9.07,9.87,10.67,11.46,12.24,13.02,,,,,,,,,
12,4.17,5.18,6.06,6.90,7.73,8.54,9.35,10.14,10.93,11.72,12.50,13.27,,,,,,,,
13,3.64,4.66,5.53,6.38,7.20,8.02,8.82,9.62,10.41,11.19,11.97,12.75,13.52,,,,,,,
14,3.12,4.14,5.01,5.85,6.68,7.49,8.30,9.09,9.88,10.67,11.45,12.22,12.99,13.76,,,,,,
15,2.60,3.61,4.48,5.33,6.16,6.97,7.77,8.57,9.36,10.14,10.92,11.70,12.47,13.24,14.01,,,,,
16,2.07,3.09,3.96,4.80,5.63,6.44,7.25,8.04,8.83,9.62,10.40,11.17,11.95,12.71,13.48,14.25,,,,
17,1.55,2.56,3.43,4.28,5.11,5.92,6.72,7.52,8.31,9.09,9.87,10.65,11.42,12.19,12.96,13.72,14.48,,,
18,1.02,2.04,2.91,3.75,4.58,5.39,6.20,6.99,7.78,8.56,9.34,10.12,10.89,11.66,12.43,13.19,13.95,14.71,,
19,0.49,1.50,2.36,3.20,4.02,4.83,5.62,6.41,7.20,7.98,8.75,9.52,10.29,11.06,11.82,12.58,13.34,14.10,14.85,
20,0.00,0.80,1.50,2.20,2.90,3.60,4.30,5.00,5.70,6.40,7.10,7.80,8.50,9.20,9.90,10.60,11.30,12.00,12.70,13.40
