i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.66,,,,,,,,,,,,,,,,,,,
2,9.15,10.22,,,,,,,,,,,,,,,,,,
3,8.65,9.71,10.57,,,,,,,,,,,,,,,,,
4,8.14,9.20,10.06,10.89,,,,,,,,,,,,,,,,
5,7.63,8.70,9.55,10.39,11.21,,,,,,,,,,,,,,,
6,7.13,8.19,9.05,9.88,10.70,11.50,,,,,,,,,,,,,,
7,6.62,7.68,8.54,9.37,10.19,11.00,11.79,,,,,,,,,,,,,
8,6.11,7.18,8.03,8.87,9.68,10.49,11.29,12.08,,,,,,,,,,,,
9,5.61,6.67,7.53,8.36,9.18,9.98,10.78,11.57,12.35,,,,,,,,,,,
10,5.10,6.16,7.02,7.85,8.67,9.48,10.27,11.06,11.85,12.63,,,,,,,,,,
11,4.59,5.65,6.51,7.35,8.16,8.97,9.77,10.56,11.34,12.12,12.89,,,,,,,,,
12,4.09,5.15,6.01,6.84,7.66,8.46,9.26,10.05,10.83,11.61,12.39,13.16,,,,,,,,
13,3.58,4.64,5.50,6.33,7.15,7.96,8.75,9.54,10.33,11.11,11.88,12.65,13.42,,,,,,,
14,3.07,4.13,4.99,5.83,6.64,7.45,8.25,9.04,9.82,10.60,11.37,12.15,12.91,13.68,,,,,,
15,2.56,3.63,4.49,5.32,6.14,6.94,7.74,8.53,9.31,10.09,10.87,11.64,12.41,13.17,13.94,,,,,
16,2.06,3.12,3.98,4.81,5.63,6.44,7.23,8.02,8.81,9.59,10.36,11.13,11.90,12.67,13.43,14.19,,,,
17,1.55,2.61,3.47,4.31,5.12,5.93,6.73,7.52,8.30,9.08,9.85,10.62,11.39,12.16,12.92,13.68,14.44,,,
18,1.05,2.11,2.96,3.80,4.61,5.42,6.22,7.01,7.79,8.57,9.34,10.11,10.88,11.65,12.41,13.17,13.93,14.69,,
19,0.52,1.59,2.44,3.26,4.07,4.87,5.66,6.45,7.23,8.00,8.77,9.54,10.30,11.07,11.83,12.58,13.34,14.09,14.85,
20,0.00,0.87,1.57,2.27,2.97,3.67,4.37,5.07,5.77,6.47,7.17,7.87,8.57,9.27,9.97,10.67,11.37,12.07,12.77,13.47
