i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.97,,,,,,,,,,,,,,,,,,
2,0.97,2.23,,,,,,,,,,,,,,,,,
3,0.97,2.23,3.40,,,,,,,,,,,,,,,,
4,0.97,2.23,3.40,4.53,,,,,,,,,,,,,,,
5,0.97,2.23,3.40,4.53,5.64,,,,,,,,,,,,,,
6,0.97,2.23,3.40,4.53,5.64,6.75,,,,,,,,,,,,,
7,0.97,2.23,3.40,4.53,5.64,6.75,7.84,,,,,,,,,,,,
8,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,,,,,,,,,,,
9,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,,,,,,,,,,
10,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,,,,,,,,,
11,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,,,,,,,,
12,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,13.24,,,,,,,
13,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,13.24,14.30,,,,,,
14,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,13.24,14.30,15.37,,,,,
15,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,13.24,14.30,15.37,16.43,,,,
16,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.17,13.24,14.30,15.37,16.43,17.49,,,
17,0.97,2.23,3.40,4.53,5.64,6.75,7.84,8.94,10.02,11.10,12.16,13.23,14.30,15.37,16.43,17.49,18.55,,
18,0.97,2.23,3.38,4.53,5.64,6.75,7.83,8.93,10.01,11.09,12.15,13.22,14.29,15.36,16.42,17.48,18.54,19.59,
19,0.89,2.10,3.25,4.37,5.47,6.57,7.65,8.72,9.80,10.87,11.94,12.99,14.05,15.12,16.18,17.23,18.27,19.32,20.38
