i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.86,,,,,,,,,,,,,,,,,,,
2,3.66,4.18,,,,,,,,,,,,,,,,,,
3,3.45,3.98,4.74,,,,,,,,,,,,,,,,,
4,3.25,3.77,4.53,5.28,,,,,,,,,,,,,,,,
5,3.04,3.57,4.33,5.08,5.82,,,,,,,,,,,,,,,
6,2.84,3.36,4.12,4.87,5.62,6.36,,,,,,,,,,,,,,
7,2.63,3.16,3.92,4.67,5.41,6.16,6.89,,,,,,,,,,,,,
8,2.43,2.95,3.71,4.46,5.21,5.95,6.69,7.42,,,,,,,,,,,,
9,2.22,2.75,3.51,4.26,5.00,5.75,6.48,7.22,7.95,,,,,,,,,,,
10,2.02,2.54,3.30,4.05,4.80,5.54,6.28,7.01,7.74,8.48,,,,,,,,,,
11,1.82,2.34,3.10,3.85,4.59,5.34,6.07,6.81,7.54,8.27,9.00,,,,,,,,,
12,1.61,2.13,2.89,3.64,4.39,5.13,5.87,6.60,7.33,8.07,8.79,9.52,,,,,,,,
13,1.41,1.93,2.69,3.44,4.19,4.93,5.66,6.40,7.13,7.86,8.59,9.32,10.04,,,,,,,
14,1.20,1.72,2.48,3.24,3.98,4.72,5.46,6.19,6.92,7.66,8.38,9.11,9.84,10.58,,,,,,
15,1.00,1.52,2.28,3.03,3.78,4.52,5.25,5.99,6.72,7.45,8.18,8.91,9.63,10.38,11.09,,,,,
16,0.79,1.31,2.07,2.83,3.57,4.31,5.05,5.78,6.52,7.25,7.97,8.70,9.43,10.17,10.89,11.54,,,,
17,0.59,1.11,1.87,2.62,3.37,4.11,4.84,5.58,6.31,7.04,7.77,8.50,9.22,9.96,10.69,11.37,10.23,,,
18,0.38,0.90,1.66,2.42,3.16,3.90,4.64,5.37,6.11,6.84,7.56,8.29,9.02,9.75,10.48,11.20,10.61,14.58,,
19,0.18,0.69,1.45,2.20,2.95,3.69,4.42,5.16,5.89,6.62,7.35,8.07,8.80,9.52,10.27,11.05,11.19,13.38,-74.34,
20,0.00,0.44,1.14,1.84,2.54,3.24,3.94,4.64,5.34,6.04,6.74,7.44,8.14,8.84,9.54,10.24,10.94,11.64,12.34,13.04
