i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.41,,,,,,,,,,,,,,,,,,,
2,9.87,11.02,,,,,,,,,,,,,,,,,,
3,9.32,10.48,11.35,,,,,,,,,,,,,,,,,
4,8.78,9.93,10.81,11.65,,,,,,,,,,,,,,,,
5,8.23,9.39,10.26,11.11,11.94,,,,,,,,,,,,,,,
6,7.69,8.85,9.72,10.56,11.39,12.21,,,,,,,,,,,,,,
7,7.15,8.30,9.17,10.02,10.85,11.67,12.47,,,,,,,,,,,,,
8,6.60,7.76,8.63,9.48,10.31,11.12,11.93,12.73,,,,,,,,,,,,
9,6.06,7.21,8.09,8.93,9.76,10.58,11.38,12.18,12.98,,,,,,,,,,,
10,5.51,6.67,7.54,8.39,9.22,10.03,10.84,11.64,12.43,13.22,,,,,,,,,,
11,4.97,6.13,7.00,7.84,8.67,9.49,10.30,11.09,11.89,12.67,13.46,,,,,,,,,
12,4.42,5.58,6.45,7.30,8.13,8.95,9.75,10.55,11.34,12.13,12.91,13.69,,,,,,,,
13,3.88,5.04,5.91,6.76,7.59,8.40,9.21,10.01,10.80,11.59,12.37,13.15,13.92,,,,,,,
14,3.34,4.49,5.36,6.21,7.04,7.86,8.66,9.46,10.25,11.04,11.82,12.60,13.38,14.15,,,,,,
15,2.79,3.95,4.82,5.67,6.50,7.31,8.12,8.92,9.71,10.50,11.28,12.06,12.83,13.60,14.37,,,,,
16,2.25,3.40,4.28,5.12,5.95,6.77,7.58,8.37,9.17,9.95,10.73,11.51,12.29,13.06,13.83,14.60,,,,
17,1.70,2.86,3.73,4.58,5.41,6.22,7.03,7.83,8.62,9.41,10.19,10.97,11.74,12.52,13.28,14.05,14.82,,,
18,1.16,2.31,3.19,4.03,4.86,5.68,6.48,7.28,8.07,8.86,9.64,10.42,11.19,11.96,12.73,13.50,14.26,15.03,,
19,0.60,1.76,2.62,3.46,4.28,5.08,5.88,6.68,7.46,8.24,9.02,9.80,10.57,11.33,12.10,12.86,13.62,14.38,15.14,
20,0.00,0.95,1.65,2.35,3.05,3.75,4.45,5.15,5.85,6.55,7.25,7.95,8.65,9.35,10.05,10.75,11.45,12.15,12.85,13.55
