i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.41,,,,,,,,,,,,,,,,,,
2,1.41,2.69,,,,,,,,,,,,,,,,,
3,1.41,2.69,3.90,,,,,,,,,,,,,,,,
4,1.41,2.69,3.90,5.08,,,,,,,,,,,,,,,
5,1.41,2.69,3.90,5.08,6.23,,,,,,,,,,,,,,
6,1.41,2.69,3.90,5.08,6.23,7.37,,,,,,,,,,,,,
7,1.41,2.69,3.90,5.08,6.23,7.37,8.49,,,,,,,,,,,,
8,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,,,,,,,,,,,
9,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,,,,,,,,,,
10,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,,,,,,,,,
11,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,,,,,,,,
12,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,,,,,,,
13,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,15.11,,,,,,
14,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,15.11,16.19,,,,,
15,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,15.11,16.19,17.27,,,,
16,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,15.11,16.19,17.27,18.35,,,
17,1.41,2.69,3.90,5.08,6.23,7.37,8.49,9.61,10.72,11.82,12.92,14.02,15.10,16.18,17.27,18.35,19.43,,
18,1.40,2.68,3.89,5.07,6.21,7.36,8.48,9.60,10.70,11.80,12.90,13.99,15.08,16.16,17.25,18.32,19.41,20.48,
19,1.23,2.46,3.65,4.80,5.93,7.05,8.16,9.26,10.36,11.45,12.53,13.62,14.69,15.77,16.84,17.91,18.98,20.04,21.11
