i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.30,,,,,,,,,,,,,,,,,,,
2,3.12,3.57,,,,,,,,,,,,,,,,,,
3,2.95,3.39,4.15,,,,,,,,,,,,,,,,,
4,2.77,3.22,3.97,4.71,,,,,,,,,,,,,,,,
5,2.60,3.04,3.80,4.54,5.28,,,,,,,,,,,,,,,
6,2.42,2.87,3.62,4.36,5.10,5.84,,,,,,,,,,,,,,
7,2.25,2.69,3.45,4.19,4.93,5.66,6.40,,,,,,,,,,,,,
8,2.07,2.52,3.27,4.01,4.75,5.49,6.22,6.95,,,,,,,,,,,,
9,1.90,2.34,3.10,3.84,4.58,5.31,6.05,6.77,7.50,,,,,,,,,,,
10,1.72,2.17,2.92,3.66,4.40,5.14,5.87,6.60,7.33,8.05,,,,,,,,,,
11,1.55,1.99,2.74,3.49,4.23,4.96,5.70,6.42,7.15,7.88,8.63,,,,,,,,,
12,1.37,1.82,2.57,3.31,4.05,4.79,5.52,6.25,6.98,7.70,8.45,9.18,,,,,,,,
13,1.20,1.64,2.39,3.14,3.88,4.61,5.34,6.07,6.80,7.53,8.26,9.01,9.49,,,,,,,
14,1.02,1.47,2.22,2.96,3.70,4.44,5.17,5.90,6.63,7.35,8.08,8.84,9.36,10.63,,,,,,
15,0.85,1.29,2.04,2.79,3.53,4.26,4.99,5.72,6.45,7.18,7.91,8.66,9.23,10.42,-11.84,,,,,
16,0.67,1.12,1.87,2.61,3.35,4.09,4.82,5.55,6.28,7.00,7.73,8.49,9.09,10.21,-7.53,-1780.34,,,,
17,0.50,0.94,1.69,2.44,3.18,3.91,4.64,5.37,6.10,6.83,7.55,8.31,8.96,10.00,-3.21,-1364.80,-40401.36,,,
18,0.32,0.77,1.52,2.26,3.00,3.74,4.47,5.20,5.93,6.65,7.38,8.14,8.83,9.79,1.12,-947.29,-28105.51,-740874.82,,
19,0.15,0.59,1.34,2.08,2.82,3.56,4.29,5.02,5.74,6.47,7.19,7.95,8.71,9.79,6.91,-386.93,-11582.78,-283379.21,-2444196.78,
20,0.00,0.37,1.07,1.77,2.47,3.17,3.87,4.57,5.27,5.97,6.67,7.37,8.07,8.77,9.47,10.17,10.87,11.57,12.27,12.97
