i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.33,,,,,,,,,,,,,,,,,,
2,1.33,2.54,,,,,,,,,,,,,,,,,
3,1.33,2.54,3.71,,,,,,,,,,,,,,,,
4,1.33,2.54,3.71,4.84,,,,,,,,,,,,,,,
5,1.33,2.54,3.71,4.84,5.96,,,,,,,,,,,,,,
6,1.33,2.54,3.71,4.84,5.96,7.07,,,,,,,,,,,,,
7,1.33,2.54,3.71,4.84,5.96,7.07,8.16,,,,,,,,,,,,
8,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,,,,,,,,,,,
9,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,,,,,,,,,,
10,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,,,,,,,,,
11,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,,,,,,,,
12,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,,,,,,,
13,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,14.63,,,,,,
14,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,14.63,15.70,,,,,
15,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,14.63,15.70,16.76,,,,
16,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,14.63,15.70,16.76,17.82,,,
17,1.33,2.54,3.71,4.84,5.96,7.07,8.16,9.25,10.34,11.42,12.49,13.56,14.63,15.69,16.76,17.82,18.88,,
18,1.32,2.54,3.70,4.84,5.95,7.06,8.15,9.24,10.33,11.40,12.48,13.55,14.62,15.68,16.75,17.81,18.86,19.92,
19,1.22,2.41,3.55,4.67,5.77,6.87,7.95,9.03,10.11,11.18,12.24,13.31,14.37,15.43,16.48,17.54,18.59,19.64,20.69
