i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.85,,,,,,,,,,,,,,,,,,,
2,5.54,6.14,,,,,,,,,,,,,,,,,,
3,5.23,5.82,6.62,,,,,,,,,,,,,,,,,
4,4.91,5.51,6.31,7.09,,,,,,,,,,,,,,,,
5,4.60,5.20,6.00,6.78,7.55,,,,,,,,,,,,,,,
6,4.29,4.89,5.69,6.47,7.24,8.00,,,,,,,,,,,,,,
7,3.98,4.58,5.37,6.16,6.93,7.69,8.45,,,,,,,,,,,,,
8,3.66,4.26,5.06,5.84,6.61,7.38,8.13,8.89,,,,,,,,,,,,
9,3.35,3.95,4.75,5.53,6.30,7.06,7.82,8.57,9.32,,,,,,,,,,,
10,3.04,3.64,4.44,5.22,5.99,6.75,7.51,8.26,9.01,9.76,,,,,,,,,,
11,2.73,3.33,4.13,4.91,5.68,6.44,7.20,7.95,8.70,9.45,10.19,,,,,,,,,
12,2.42,3.02,3.81,4.60,5.37,6.13,6.89,7.64,8.39,9.13,9.88,10.62,,,,,,,,
13,2.10,2.70,3.50,4.28,5.05,5.82,6.57,7.33,8.08,8.82,9.57,10.31,11.05,,,,,,,
14,1.79,2.39,3.19,3.97,4.74,5.50,6.26,7.01,7.76,8.51,9.25,10.00,10.74,11.48,,,,,,
15,1.48,2.08,2.88,3.66,4.43,5.19,5.95,6.70,7.45,8.20,8.94,9.68,10.42,11.16,11.90,,,,,
16,1.17,1.77,2.57,3.35,4.12,4.88,5.64,6.39,7.14,7.89,8.63,9.37,10.11,10.85,11.59,12.32,,,,
17,0.86,1.45,2.25,3.03,3.80,4.57,5.32,6.08,6.83,7.57,8.32,9.06,9.80,10.54,11.28,12.01,12.75,,,
18,0.54,1.14,1.94,2.72,3.49,4.25,5.01,5.76,6.51,7.26,8.00,8.75,9.49,10.23,10.96,11.70,12.43,13.17,,
19,0.23,0.83,1.62,2.40,3.17,3.93,4.68,5.43,6.18,6.92,7.67,8.41,9.15,9.88,10.62,11.35,12.09,12.82,13.55,
20,0.00,0.46,1.16,1.86,2.56,3.26,3.96,4.66,5.36,6.06,6.76,7.46,8.16,8.86,9.56,10.26,10.96,11.66,12.36,13.06
