i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.97,,,,,,,,,,,,,,,,,,,
2,9.46,10.74,,,,,,,,,,,,,,,,,,
3,8.94,10.22,11.07,,,,,,,,,,,,,,,,,
4,8.42,9.70,10.55,11.38,,,,,,,,,,,,,,,,
5,7.90,9.18,10.03,10.86,11.68,,,,,,,,,,,,,,,
6,7.38,8.66,9.52,10.35,11.16,11.97,,,,,,,,,,,,,,
7,6.86,8.14,9.00,9.83,10.64,11.45,12.24,,,,,,,,,,,,,
8,6.34,7.62,8.48,9.31,10.12,10.93,11.73,12.51,,,,,,,,,,,,
9,5.82,7.11,7.96,8.79,9.61,10.41,11.21,12.00,12.78,,,,,,,,,,,
10,5.31,6.59,7.44,8.27,9.09,9.89,10.69,11.48,12.26,13.04,,,,,,,,,,
11,4.79,6.07,6.92,7.75,8.57,9.37,10.17,10.96,11.74,12.52,13.30,,,,,,,,,
12,4.27,5.55,6.40,7.23,8.05,8.85,9.65,10.44,11.22,12.00,12.78,13.55,,,,,,,,
13,3.75,5.03,5.88,6.72,7.53,8.34,9.13,9.92,10.71,11.48,12.26,13.03,13.80,,,,,,,
14,3.23,4.51,5.37,6.20,7.01,7.82,8.61,9.40,10.19,10.97,11.74,12.51,13.28,14.05,,,,,,
15,2.71,3.99,4.85,5.68,6.49,7.30,8.09,8.88,9.67,10.45,11.22,11.99,12.76,13.53,14.29,,,,,
16,2.19,3.48,4.33,5.16,5.97,6.78,7.58,8.36,9.15,9.93,10.70,11.48,12.24,13.01,13.78,14.54,,,,
17,1.68,2.96,3.81,4.64,5.46,6.26,7.06,7.85,8.63,9.41,10.18,10.96,11.73,12.49,13.26,14.02,14.78,,,
18,1.16,2.44,3.29,4.12,4.93,5.74,6.53,7.32,8.11,8.89,9.66,10.43,11.20,11.97,12.73,13.49,14.25,15.01,,
19,0.65,1.91,2.75,3.57,4.38,5.18,5.97,6.75,7.53,8.30,9.07,9.84,10.61,11.37,12.13,12.89,13.65,14.40,15.16,
20,0.00,1.09,1.79,2.49,3.19,3.89,4.59,5.29,5.99,6.69,7.39,8.09,8.79,9.49,10.19,10.89,11.59,12.29,12.99,13.69
