i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.26,,,,,,,,,,,,,,,,,,,
2,7.83,8.74,,,,,,,,,,,,,,,,,,
3,7.39,8.31,9.14,,,,,,,,,,,,,,,,,
4,6.95,7.87,8.70,9.51,,,,,,,,,,,,,,,,
5,6.52,7.43,8.27,9.08,9.88,,,,,,,,,,,,,,,
6,6.08,7.00,7.83,8.64,9.44,10.23,,,,,,,,,,,,,,
7,5.64,6.56,7.39,8.21,9.00,9.79,10.57,,,,,,,,,,,,,
8,5.21,6.12,6.96,7.77,8.57,9.35,10.13,10.91,,,,,,,,,,,,
9,4.77,5.69,6.52,7.33,8.13,8.92,9.70,10.47,11.24,,,,,,,,,,,
10,4.33,5.25,6.08,6.90,7.69,8.48,9.26,10.03,10.80,11.57,,,,,,,,,,
11,3.90,4.81,5.65,6.46,7.26,8.04,8.82,9.60,10.37,11.13,11.89,,,,,,,,,
12,3.46,4.38,5.21,6.02,6.82,7.61,8.39,9.16,9.93,10.70,11.46,12.22,,,,,,,,
13,3.02,3.94,4.77,5.59,6.38,7.17,7.95,8.72,9.49,10.26,11.02,11.78,12.54,,,,,,,
14,2.59,3.50,4.34,5.15,5.95,6.73,7.51,8.29,9.06,9.82,10.58,11.34,12.10,12.85,,,,,,
15,2.15,3.07,3.90,4.71,5.51,6.30,7.08,7.85,8.62,9.39,10.15,10.91,11.66,12.42,13.17,,,,,
16,1.71,2.63,3.46,4.28,5.07,5.86,6.64,7.41,8.18,8.95,9.71,10.47,11.23,11.98,12.73,13.48,,,,
17,1.28,2.19,3.03,3.84,4.64,5.42,6.20,6.98,7.75,8.51,9.27,10.03,10.79,11.54,12.30,13.05,13.80,,,
18,0.84,1.76,2.59,3.40,4.20,4.99,5.77,6.54,7.31,8.07,8.84,9.59,10.35,11.11,11.86,12.61,13.36,14.10,,
19,0.40,1.31,2.14,2.95,3.74,4.52,5.30,6.07,6.83,7.59,8.35,9.11,9.86,10.61,11.36,12.11,12.86,13.61,14.35,
20,0.00,0.74,1.44,2.14,2.84,3.54,4.24,4.94,5.64,6.34,7.04,7.74,8.44,9.14,9.84,10.54,11.24,11.94,12.64,13.34
