i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.27,,,,,,,,,,,,,,,,,,,
2,9.74,11.05,,,,,,,,,,,,,,,,,,
3,9.20,10.52,11.37,,,,,,,,,,,,,,,,,
4,8.67,9.98,10.84,11.68,,,,,,,,,,,,,,,,
5,8.14,9.45,10.31,11.14,11.96,,,,,,,,,,,,,,,
6,7.60,8.92,9.77,10.61,11.43,12.24,,,,,,,,,,,,,,
7,7.07,8.38,9.24,10.08,10.90,11.71,12.51,,,,,,,,,,,,,
8,6.54,7.85,8.71,9.54,10.36,11.17,11.97,12.76,,,,,,,,,,,,
9,6.00,7.32,8.17,9.01,9.83,10.64,11.44,12.23,13.02,,,,,,,,,,,
10,5.47,6.78,7.64,8.48,9.30,10.11,10.90,11.70,12.49,13.27,,,,,,,,,,
11,4.94,6.25,7.11,7.94,8.76,9.57,10.37,11.16,11.95,12.73,13.51,,,,,,,,,
12,4.40,5.72,6.57,7.41,8.23,9.04,9.84,10.63,11.42,12.20,12.98,13.75,,,,,,,,
13,3.87,5.18,6.04,6.88,7.70,8.50,9.30,10.10,10.88,11.67,12.45,13.22,13.99,,,,,,,
14,3.34,4.65,5.51,6.34,7.16,7.97,8.77,9.56,10.35,11.13,11.91,12.69,13.46,14.23,,,,,,
15,2.80,4.11,4.97,5.81,6.63,7.44,8.24,9.03,9.82,10.60,11.38,12.15,12.93,13.69,14.46,,,,,
16,2.27,3.58,4.44,5.28,6.10,6.90,7.70,8.50,9.28,10.07,10.85,11.62,12.39,13.16,13.93,14.69,,,,
17,1.74,3.05,3.91,4.74,5.56,6.37,7.17,7.96,8.75,9.53,10.31,11.09,11.86,12.63,13.39,14.16,14.92,,,
18,1.20,2.51,3.37,4.21,5.02,5.83,6.63,7.43,8.21,8.99,9.77,10.55,11.32,12.09,12.85,13.62,14.38,15.14,,
19,0.68,1.97,2.82,3.64,4.45,5.25,6.05,6.83,7.62,8.39,9.17,9.94,10.71,11.47,12.23,12.99,13.75,14.51,15.27,
20,0.00,1.12,1.82,2.52,3.22,3.92,4.62,5.32,6.02,6.72,7.42,8.12,8.82,9.52,10.22,10.92,11.62,12.32,13.02,13.72
