i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.46,,,,,,,,,,,,,,,,,,,
2,6.12,6.83,,,,,,,,,,,,,,,,,,
3,5.77,6.48,7.29,,,,,,,,,,,,,,,,,
4,5.43,6.14,6.94,7.73,,,,,,,,,,,,,,,,
5,5.09,5.79,6.60,7.39,8.16,,,,,,,,,,,,,,,
6,4.74,5.45,6.26,7.04,7.82,8.59,,,,,,,,,,,,,,
7,4.40,5.11,5.91,6.70,7.48,8.24,9.01,,,,,,,,,,,,,
8,4.06,4.76,5.57,6.36,7.13,7.90,8.66,9.42,,,,,,,,,,,,
9,3.71,4.42,5.23,6.01,6.79,7.56,8.32,9.08,9.83,,,,,,,,,,,
10,3.37,4.07,4.88,5.67,6.44,7.21,7.98,8.73,9.49,10.24,,,,,,,,,,
11,3.02,3.73,4.54,5.32,6.10,6.87,7.63,8.39,9.14,9.89,10.64,,,,,,,,,
12,2.68,3.39,4.19,4.98,5.76,6.53,7.29,8.05,8.80,9.55,10.30,11.04,,,,,,,,
13,2.34,3.04,3.85,4.64,5.41,6.18,6.94,7.70,8.46,9.21,9.95,10.70,11.44,,,,,,,
14,1.99,2.70,3.51,4.29,5.07,5.84,6.60,7.36,8.11,8.86,9.61,10.36,11.10,11.84,,,,,,
15,1.65,2.36,3.16,3.95,4.73,5.49,6.26,7.01,7.77,8.52,9.27,10.01,10.76,11.50,12.24,,,,,
16,1.30,2.01,2.82,3.61,4.38,5.15,5.91,6.67,7.42,8.17,8.92,9.67,10.41,11.16,11.90,12.64,,,,
17,0.96,1.67,2.47,3.26,4.04,4.81,5.57,6.33,7.08,7.83,8.58,9.33,10.07,10.81,11.55,12.29,13.03,,,
18,0.62,1.32,2.13,2.92,3.69,4.46,5.22,5.98,6.73,7.49,8.23,8.98,9.72,10.47,11.21,11.95,12.68,13.42,,
19,0.28,0.98,1.78,2.56,3.33,4.10,4.86,5.61,6.36,7.11,7.86,8.60,9.35,10.09,10.83,11.56,12.30,13.04,13.77,
20,0.00,0.56,1.26,1.96,2.66,3.36,4.06,4.76,5.46,6.16,6.86,7.56,8.26,8.96,9.66,10.36,11.06,11.76,12.46,13.16
