i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.08,,,,,,,,,,,,,,,,,,,
2,6.71,7.52,,,,,,,,,,,,,,,,,,
3,6.33,7.14,7.96,,,,,,,,,,,,,,,,,
4,5.96,6.77,7.58,8.37,,,,,,,,,,,,,,,,
5,5.58,6.39,7.20,8.00,8.78,,,,,,,,,,,,,,,
6,5.20,6.01,6.83,7.62,8.40,9.18,,,,,,,,,,,,,,
7,4.83,5.64,6.45,7.25,8.03,8.80,9.57,,,,,,,,,,,,,
8,4.45,5.26,6.08,6.87,7.65,8.43,9.19,9.96,,,,,,,,,,,,
9,4.08,4.89,5.70,6.50,7.28,8.05,8.82,9.58,10.34,,,,,,,,,,,
10,3.70,4.51,5.33,6.12,6.90,7.68,8.44,9.21,9.96,10.72,,,,,,,,,,
11,3.33,4.14,4.95,5.74,6.53,7.30,8.07,8.83,9.59,10.34,11.10,,,,,,,,,
12,2.95,3.76,4.57,5.37,6.15,6.92,7.69,8.45,9.21,9.97,10.72,11.47,,,,,,,,
13,2.57,3.38,4.20,4.99,5.77,6.55,7.32,8.08,8.84,9.59,10.34,11.09,11.84,,,,,,,
14,2.20,3.01,3.82,4.62,5.40,6.17,6.94,7.70,8.46,9.22,9.97,10.72,11.47,12.21,,,,,,
15,1.82,2.63,3.45,4.24,5.02,5.80,6.56,7.33,8.09,8.84,9.59,10.34,11.09,11.84,12.58,,,,,
16,1.45,2.26,3.07,3.87,4.65,5.42,6.19,6.95,7.71,8.46,9.22,9.97,10.71,11.46,12.21,12.95,,,,
17,1.07,1.88,2.70,3.49,4.27,5.05,5.81,6.58,7.33,8.09,8.84,9.59,10.34,11.09,11.83,12.57,13.31,,,
18,0.70,1.51,2.32,3.11,3.90,4.67,5.44,6.20,6.96,7.71,8.46,9.21,9.96,10.71,11.45,12.19,12.94,13.68,,
19,0.32,1.12,1.93,2.72,3.50,4.27,5.03,5.79,6.55,7.30,8.05,8.80,9.55,10.29,11.03,11.77,12.51,13.25,13.99,
20,0.00,0.65,1.35,2.05,2.75,3.45,4.15,4.85,5.55,6.25,6.95,7.65,8.35,9.05,9.75,10.45,11.15,11.85,12.55,13.25
