i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.06,,,,,,,,,,,,,,,,,,,
2,9.54,10.88,,,,,,,,,,,,,,,,,,
3,9.02,10.36,11.21,,,,,,,,,,,,,,,,,
4,8.50,9.84,10.69,11.52,,,,,,,,,,,,,,,,
5,7.97,9.32,10.17,11.00,11.81,,,,,,,,,,,,,,,
6,7.45,8.79,9.65,10.48,11.29,12.10,,,,,,,,,,,,,,
7,6.93,8.27,9.12,9.95,10.77,11.57,12.37,,,,,,,,,,,,,
8,6.41,7.75,8.60,9.43,10.25,11.05,11.85,12.64,,,,,,,,,,,,
9,5.89,7.23,8.08,8.91,9.72,10.53,11.33,12.11,12.90,,,,,,,,,,,
10,5.36,6.70,7.56,8.39,9.20,10.01,10.80,11.59,12.38,13.16,,,,,,,,,,
11,4.84,6.18,7.03,7.86,8.68,9.48,10.28,11.07,11.85,12.63,13.41,,,,,,,,,
12,4.32,5.66,6.51,7.34,8.16,8.96,9.76,10.55,11.33,12.11,12.89,13.66,,,,,,,,
13,3.80,5.14,5.99,6.82,7.64,8.44,9.24,10.03,10.81,11.59,12.37,13.14,13.91,,,,,,,
14,3.27,4.62,5.47,6.30,7.11,7.92,8.71,9.50,10.29,11.07,11.84,12.62,13.39,14.15,,,,,,
15,2.75,4.09,4.95,5.78,6.59,7.40,8.19,8.98,9.77,10.55,11.32,12.09,12.86,13.63,14.39,,,,,
16,2.23,3.57,4.42,5.25,6.07,6.87,7.67,8.46,9.24,10.02,10.80,11.57,12.34,13.11,13.87,14.63,,,,
17,1.71,3.05,3.90,4.73,5.55,6.35,7.15,7.94,8.72,9.50,10.28,11.05,11.82,12.58,13.35,14.11,14.87,,,
18,1.19,2.53,3.38,4.21,5.02,5.83,6.62,7.41,8.19,8.97,9.75,10.52,11.29,12.06,12.82,13.58,14.34,15.10,,
19,0.68,2.00,2.83,3.65,4.46,5.26,6.05,6.83,7.61,8.39,9.16,9.93,10.69,11.45,12.22,12.97,13.73,14.49,15.24,
20,0.00,1.15,1.85,2.55,3.25,3.95,4.65,5.35,6.05,6.75,7.45,8.15,8.85,9.55,10.25,10.95,11.65,12.35,13.05,13.75
