i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.07,,,,,,,,,,,,,,,,,,,
2,9.55,10.84,,,,,,,,,,,,,,,,,,
3,9.02,10.32,11.17,,,,,,,,,,,,,,,,,
4,8.50,9.79,10.65,11.48,,,,,,,,,,,,,,,,
5,7.98,9.27,10.12,10.96,11.77,,,,,,,,,,,,,,,
6,7.45,8.75,9.60,10.43,11.25,12.06,,,,,,,,,,,,,,
7,6.93,8.22,9.08,9.91,10.73,11.53,12.33,,,,,,,,,,,,,
8,6.41,7.70,8.55,9.39,10.20,11.01,11.81,12.60,,,,,,,,,,,,
9,5.88,7.18,8.03,8.86,9.68,10.49,11.28,12.07,12.86,,,,,,,,,,,
10,5.36,6.65,7.51,8.34,9.16,9.96,10.76,11.55,12.33,13.12,,,,,,,,,,
11,4.84,6.13,6.98,7.82,8.63,9.44,10.24,11.03,11.81,12.59,13.37,,,,,,,,,
12,4.31,5.61,6.46,7.29,8.11,8.92,9.71,10.50,11.29,12.07,12.84,13.62,,,,,,,,
13,3.79,5.08,5.94,6.77,7.59,8.39,9.19,9.98,10.76,11.55,12.32,13.09,13.86,,,,,,,
14,3.27,4.56,5.41,6.25,7.06,7.87,8.67,9.46,10.24,11.02,11.80,12.57,13.34,14.11,,,,,,
15,2.74,4.04,4.89,5.72,6.54,7.35,8.14,8.93,9.72,10.50,11.27,12.05,12.82,13.58,14.35,,,,,
16,2.22,3.51,4.37,5.20,6.02,6.82,7.62,8.41,9.19,9.98,10.75,11.52,12.29,13.06,13.83,14.59,,,,
17,1.70,2.99,3.84,4.68,5.49,6.30,7.10,7.89,8.67,9.45,10.23,11.00,11.77,12.54,13.30,14.06,14.83,,,
18,1.17,2.46,3.32,4.15,4.97,5.77,6.57,7.36,8.14,8.92,9.70,10.47,11.24,12.01,12.77,13.54,14.30,15.05,,
19,0.66,1.93,2.77,3.60,4.40,5.20,5.99,6.78,7.56,8.33,9.11,9.88,10.64,11.41,12.17,12.93,13.68,14.44,15.19,
20,0.00,1.10,1.80,2.50,3.20,3.90,4.60,5.30,6.00,6.70,7.40,8.10,8.80,9.50,10.20,10.90,11.60,12.30,13.00,13.70
