i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.12,,,,,,,,,,,,,,,,,,,
2,9.59,10.74,,,,,,,,,,,,,,,,,,
3,9.06,10.21,11.08,,,,,,,,,,,,,,,,,
4,8.53,9.68,10.55,11.39,,,,,,,,,,,,,,,,
5,8.00,9.16,10.02,10.86,11.68,,,,,,,,,,,,,,,
6,7.48,8.63,9.49,10.33,11.15,11.97,,,,,,,,,,,,,,
7,6.95,8.10,8.96,9.80,10.63,11.44,12.24,,,,,,,,,,,,,
8,6.42,7.57,8.43,9.27,10.10,10.91,11.71,12.50,,,,,,,,,,,,
9,5.89,7.04,7.90,8.74,9.57,10.38,11.18,11.97,12.76,,,,,,,,,,,
10,5.36,6.51,7.38,8.22,9.04,9.85,10.65,11.45,12.23,13.02,,,,,,,,,,
11,4.83,5.98,6.85,7.69,8.51,9.32,10.12,10.92,11.70,12.49,13.27,,,,,,,,,
12,4.30,5.45,6.32,7.16,7.98,8.79,9.59,10.39,11.18,11.96,12.74,13.51,,,,,,,,
13,3.77,4.92,5.79,6.63,7.45,8.26,9.06,9.86,10.65,11.43,12.21,12.98,13.76,,,,,,,
14,3.24,4.39,5.26,6.10,6.92,7.73,8.54,9.33,10.12,10.90,11.68,12.45,13.23,14.00,,,,,,
15,2.71,3.87,4.73,5.57,6.39,7.20,8.01,8.80,9.59,10.37,11.15,11.93,12.70,13.47,14.23,,,,,
16,2.19,3.34,4.20,5.04,5.86,6.68,7.48,8.27,9.06,9.84,10.62,11.40,12.17,12.94,13.70,14.47,,,,
17,1.66,2.81,3.67,4.51,5.34,6.15,6.95,7.74,8.53,9.31,10.09,10.87,11.64,12.41,13.17,13.94,14.70,,,
18,1.13,2.28,3.14,3.98,4.80,5.61,6.41,7.21,8.00,8.78,9.56,10.33,11.10,11.87,12.64,13.40,14.17,14.93,,
19,0.59,1.74,2.59,3.42,4.24,5.04,5.84,6.62,7.41,8.18,8.96,9.73,10.50,11.26,12.03,12.79,13.55,14.30,15.06,
20,0.00,0.95,1.65,2.35,3.05,3.75,4.45,5.15,5.85,6.55,7.25,7.95,8.65,9.35,10.05,10.75,11.45,12.15,12.85,13.55
