i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.74,,,,,,,,,,,,,,,,,,
2,1.74,2.93,,,,,,,,,,,,,,,,,
3,1.74,2.93,4.15,,,,,,,,,,,,,,,,
4,1.74,2.93,4.15,5.36,,,,,,,,,,,,,,,
5,1.74,2.93,4.15,5.36,6.54,,,,,,,,,,,,,,
6,1.74,2.93,4.15,5.36,6.54,7.70,,,,,,,,,,,,,
7,1.74,2.93,4.15,5.36,6.54,7.70,8.85,,,,,,,,,,,,
8,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,,,,,,,,,,,
9,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,,,,,,,,,,
10,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,,,,,,,,,
11,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,,,,,,,,
12,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,14.47,,,,,,,
13,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,14.47,15.58,,,,,,
14,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,14.47,15.58,16.68,,,,,
15,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,14.47,15.58,16.68,17.78,,,,
16,1.74,2.93,4.15,5.36,6.54,7.70,8.85,9.99,11.12,12.24,13.36,14.47,15.58,16.68,17.78,18.87,,,
17,1.74,2.93,4.15,5.35,6.53,7.70,8.85,9.99,11.12,12.24,13.36,14.47,15.58,16.68,17.78,18.87,19.96,,
18,1.74,2.91,4.14,5.34,6.51,7.68,8.83,9.96,11.09,12.22,13.33,14.44,15.55,16.65,17.75,18.84,19.93,21.02,
19,1.34,2.59,3.79,4.96,6.11,7.25,8.38,9.50,10.61,11.72,12.82,13.92,15.01,16.10,17.18,18.26,19.34,20.42,21.50
