i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.41,,,,,,,,,,,,,,,,,,
2,1.41,2.78,,,,,,,,,,,,,,,,,
3,1.41,2.78,4.00,,,,,,,,,,,,,,,,
4,1.41,2.78,4.00,5.21,,,,,,,,,,,,,,,
5,1.41,2.78,4.00,5.21,6.41,,,,,,,,,,,,,,
6,1.41,2.78,4.00,5.21,6.41,7.60,,,,,,,,,,,,,
7,1.41,2.78,4.00,5.21,6.41,7.60,8.77,,,,,,,,,,,,
8,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,,,,,,,,,,,
9,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,,,,,,,,,,
10,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,,,,,,,,,
11,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,,,,,,,,
12,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,14.49,,,,,,,
13,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,14.49,15.61,,,,,,
14,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,14.49,15.61,16.72,,,,,
15,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,14.49,15.61,16.72,17.84,,,,
16,1.41,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.23,13.36,14.49,15.61,16.72,17.84,18.95,,,
17,1.40,2.78,4.00,5.21,6.41,7.60,8.77,9.93,11.08,12.22,13.36,14.48,15.60,16.72,17.83,18.94,20.05,,
18,1.38,2.77,3.98,5.19,6.39,7.57,8.74,9.90,11.05,12.19,13.32,14.45,15.57,16.69,17.80,18.91,20.01,21.11,
19,1.11,2.33,3.54,4.72,5.90,7.06,8.20,9.34,10.47,11.59,12.70,13.81,14.92,16.02,17.12,18.21,19.30,20.39,21.47
