i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.30,,,,,,,,,,,,,,,,,,
2,1.30,2.69,,,,,,,,,,,,,,,,,
3,1.30,2.69,3.90,,,,,,,,,,,,,,,,
4,1.30,2.69,3.90,5.10,,,,,,,,,,,,,,,
5,1.30,2.69,3.90,5.10,6.29,,,,,,,,,,,,,,
6,1.30,2.69,3.90,5.10,6.29,7.47,,,,,,,,,,,,,
7,1.30,2.69,3.90,5.10,6.29,7.47,8.64,,,,,,,,,,,,
8,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,,,,,,,,,,,
9,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,,,,,,,,,,
10,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,,,,,,,,,
11,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,13.19,,,,,,,,
12,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,13.19,14.31,,,,,,,
13,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,13.19,14.31,15.43,,,,,,
14,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,13.19,14.31,15.43,16.54,,,,,
15,1.30,2.69,3.90,5.10,6.29,7.47,8.64,9.79,10.93,12.07,13.19,14.31,15.43,16.54,17.65,,,,
16,1.30,2.69,3.90,5.10,6.29,7.47,8.63,9.79,10.93,12.07,13.19,14.31,15.43,16.54,17.65,18.75,,,
17,1.30,2.69,3.90,5.10,6.29,7.47,8.63,9.79,10.93,12.06,13.19,14.31,15.43,16.54,17.64,18.75,19.84,,
18,1.29,2.68,3.88,5.08,6.27,7.45,8.61,9.76,10.90,12.04,13.16,14.28,15.40,16.51,17.61,18.71,19.81,20.91,
19,1.07,2.28,3.48,4.66,5.82,6.98,8.12,9.25,10.37,11.49,12.60,13.70,14.80,15.90,16.99,18.08,19.16,20.24,21.32
