i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.32,,,,,,,,,,,,,,,,,,,
2,5.04,5.82,,,,,,,,,,,,,,,,,,
3,4.75,5.54,6.32,,,,,,,,,,,,,,,,,
4,4.47,5.26,6.04,6.81,,,,,,,,,,,,,,,,
5,4.19,4.98,5.76,6.53,7.29,,,,,,,,,,,,,,,
6,3.91,4.70,5.48,6.25,7.01,7.77,,,,,,,,,,,,,,
7,3.63,4.42,5.20,5.97,6.73,7.48,8.24,,,,,,,,,,,,,
8,3.35,4.14,4.92,5.69,6.45,7.20,7.95,8.70,,,,,,,,,,,,
9,3.07,3.85,4.64,5.41,6.17,6.92,7.67,8.42,9.16,,,,,,,,,,,
10,2.79,3.57,4.36,5.13,5.89,6.64,7.39,8.14,8.88,9.62,,,,,,,,,,
11,2.50,3.29,4.08,4.84,5.61,6.36,7.11,7.86,8.60,9.34,10.08,,,,,,,,,
12,2.22,3.01,3.79,4.56,5.32,6.08,6.83,7.58,8.32,9.06,9.80,10.54,,,,,,,,
13,1.94,2.73,3.51,4.28,5.04,5.80,6.55,7.29,8.04,8.78,9.52,10.26,10.99,,,,,,,
14,1.66,2.45,3.23,4.00,4.76,5.52,6.27,7.01,7.76,8.50,9.24,9.97,10.71,11.45,,,,,,
15,1.38,2.17,2.95,3.72,4.48,5.24,5.99,6.73,7.48,8.22,8.96,9.69,10.43,11.16,11.90,,,,,
16,1.10,1.89,2.67,3.44,4.20,4.95,5.70,6.45,7.19,7.94,8.68,9.41,10.15,10.88,11.62,12.35,,,,
17,0.82,1.60,2.39,3.16,3.92,4.67,5.42,6.17,6.91,7.65,8.39,9.13,9.87,10.60,11.33,12.07,12.80,,,
18,0.54,1.32,2.11,2.88,3.64,4.39,5.14,5.89,6.63,7.37,8.11,8.85,9.58,10.32,11.05,11.78,12.52,13.25,,
19,0.26,1.04,1.82,2.58,3.34,4.10,4.84,5.59,6.33,7.07,7.81,8.54,9.28,10.01,10.74,11.48,12.21,12.93,13.66,
20,0.00,0.67,1.37,2.07,2.77,3.47,4.17,4.87,5.57,6.27,6.97,7.67,8.37,9.07,9.77,10.47,11.17,11.87,12.57,13.27
