i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.08,,,,,,,,,,,,,,,,,,
2,2.08,3.29,,,,,,,,,,,,,,,,,
3,2.08,3.29,4.54,,,,,,,,,,,,,,,,
4,2.08,3.29,4.54,5.77,,,,,,,,,,,,,,,
5,2.08,3.29,4.54,5.77,6.98,,,,,,,,,,,,,,
6,2.08,3.29,4.54,5.77,6.98,8.17,,,,,,,,,,,,,
7,2.08,3.29,4.54,5.77,6.98,8.17,9.35,,,,,,,,,,,,
8,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,,,,,,,,,,,
9,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,,,,,,,,,,
10,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,,,,,,,,,
11,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,,,,,,,,
12,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,15.06,,,,,,,
13,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,15.06,16.19,,,,,,
14,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,15.06,16.19,17.30,,,,,
15,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,15.06,16.19,17.30,18.42,,,,
16,2.08,3.29,4.54,5.77,6.98,8.17,9.35,10.51,11.66,12.80,13.94,15.06,16.19,17.30,18.42,19.53,,,
17,2.08,3.29,4.54,5.77,6.98,8.17,9.34,10.50,11.66,12.80,13.93,15.06,16.18,17.30,18.41,19.52,20.63,,
18,2.07,3.27,4.52,5.74,6.95,8.14,9.31,10.47,11.62,12.76,13.90,15.02,16.15,17.26,18.37,19.48,20.59,21.69,
19,1.57,2.83,4.04,5.23,6.41,7.57,8.71,9.85,10.98,12.10,13.21,14.32,15.43,16.53,17.63,18.72,19.81,20.90,21.99
