i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.32,,,,,,,,,,,,,,,,,,,
2,5.04,5.83,,,,,,,,,,,,,,,,,,
3,4.75,5.55,6.34,,,,,,,,,,,,,,,,,
4,4.47,5.27,6.06,6.82,,,,,,,,,,,,,,,,
5,4.19,4.99,5.77,6.54,7.30,,,,,,,,,,,,,,,
6,3.91,4.71,5.49,6.26,7.02,7.78,,,,,,,,,,,,,,
7,3.63,4.43,5.21,5.98,6.74,7.50,8.25,,,,,,,,,,,,,
8,3.35,4.15,4.93,5.70,6.46,7.22,7.97,8.71,,,,,,,,,,,,
9,3.07,3.87,4.65,5.42,6.18,6.93,7.68,8.43,9.17,,,,,,,,,,,
10,2.79,3.59,4.37,5.14,5.90,6.65,7.40,8.15,8.89,9.63,,,,,,,,,,
11,2.51,3.30,4.09,4.86,5.62,6.37,7.12,7.87,8.61,9.35,10.09,,,,,,,,,
12,2.22,3.02,3.81,4.58,5.34,6.09,6.84,7.59,8.33,9.07,9.81,10.55,,,,,,,,
13,1.94,2.74,3.52,4.29,5.05,5.81,6.56,7.31,8.05,8.79,9.53,10.27,11.00,,,,,,,
14,1.66,2.46,3.24,4.01,4.77,5.53,6.28,7.03,7.77,8.51,9.25,9.99,10.72,11.46,,,,,,
15,1.38,2.18,2.96,3.73,4.49,5.25,6.00,6.74,7.49,8.23,8.97,9.71,10.44,11.18,11.91,,,,,
16,1.10,1.90,2.68,3.45,4.21,4.97,5.72,6.46,7.21,7.95,8.69,9.42,10.16,10.89,11.63,12.36,,,,
17,0.82,1.62,2.40,3.17,3.93,4.68,5.43,6.18,6.93,7.67,8.41,9.14,9.88,10.61,11.35,12.08,12.81,,,
18,0.54,1.34,2.12,2.89,3.65,4.40,5.15,5.90,6.64,7.38,8.12,8.86,9.60,10.33,11.06,11.80,12.53,13.26,,
19,0.26,1.05,1.83,2.60,3.35,4.11,4.86,5.60,6.34,7.08,7.82,8.56,9.29,10.02,10.76,11.49,12.22,12.95,13.67,
20,0.00,0.69,1.39,2.09,2.79,3.49,4.19,4.89,5.59,6.29,6.99,7.69,8.39,9.09,9.79,10.49,11.19,11.89,12.59,13.29
