i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.74,,,,,,,,,,,,,,,,,,,
2,6.38,7.22,,,,,,,,,,,,,,,,,,
3,6.02,6.87,7.67,,,,,,,,,,,,,,,,,
4,5.67,6.51,7.31,8.10,,,,,,,,,,,,,,,,
5,5.31,6.15,6.96,7.75,8.52,,,,,,,,,,,,,,,
6,4.95,5.80,6.60,7.39,8.17,8.94,,,,,,,,,,,,,,
7,4.60,5.44,6.25,7.03,7.81,8.58,9.34,,,,,,,,,,,,,
8,4.24,5.08,5.89,6.68,7.45,8.22,8.99,9.75,,,,,,,,,,,,
9,3.88,4.73,5.53,6.32,7.10,7.87,8.63,9.39,10.14,,,,,,,,,,,
10,3.53,4.37,5.18,5.96,6.74,7.51,8.27,9.03,9.79,10.54,,,,,,,,,,
11,3.17,4.01,4.82,5.61,6.38,7.15,7.92,8.68,9.43,10.18,10.93,,,,,,,,,
12,2.82,3.66,4.46,5.25,6.03,6.80,7.56,8.32,9.08,9.83,10.58,11.32,,,,,,,,
13,2.46,3.30,4.11,4.89,5.67,6.44,7.20,7.96,8.72,9.47,10.22,10.97,11.71,,,,,,,
14,2.10,2.94,3.75,4.54,5.32,6.08,6.85,7.61,8.36,9.11,9.86,10.61,11.36,12.10,,,,,,
15,1.75,2.59,3.39,4.18,4.96,5.73,6.49,7.25,8.01,8.76,9.51,10.26,11.00,11.74,12.49,,,,,
16,1.39,2.23,3.04,3.83,4.60,5.37,6.14,6.89,7.65,8.40,9.15,9.90,10.64,11.39,12.13,12.87,,,,
17,1.03,1.88,2.68,3.47,4.25,5.02,5.78,6.54,7.29,8.05,8.79,9.54,10.29,11.03,11.77,12.51,13.25,,,
18,0.68,1.52,2.32,3.11,3.89,4.66,5.42,6.18,6.94,7.69,8.44,9.18,9.93,10.67,11.41,12.16,12.89,13.63,,
19,0.32,1.16,1.96,2.74,3.51,4.28,5.04,5.80,6.55,7.30,8.05,8.79,9.54,10.28,11.02,11.76,12.49,13.23,13.97,
20,0.00,0.70,1.40,2.10,2.80,3.50,4.20,4.90,5.60,6.30,7.00,7.70,8.40,9.10,9.80,10.50,11.20,11.90,12.60,13.30
