i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.26,,,,,,,,,,,,,,,,,,,
2,7.82,8.82,,,,,,,,,,,,,,,,,,
3,7.39,8.38,9.21,,,,,,,,,,,,,,,,,
4,6.95,7.95,8.78,9.59,,,,,,,,,,,,,,,,
5,6.52,7.51,8.34,9.15,9.95,,,,,,,,,,,,,,,
6,6.08,7.08,7.91,8.72,9.51,10.30,,,,,,,,,,,,,,
7,5.65,6.64,7.47,8.28,9.08,9.86,10.64,,,,,,,,,,,,,
8,5.21,6.21,7.04,7.85,8.64,9.43,10.20,10.98,,,,,,,,,,,,
9,4.78,5.77,6.60,7.41,8.21,8.99,9.77,10.54,11.31,,,,,,,,,,,
10,4.34,5.34,6.17,6.98,7.77,8.56,9.33,10.11,10.88,11.64,,,,,,,,,,
11,3.91,4.90,5.73,6.54,7.34,8.12,8.90,9.67,10.44,11.20,11.97,,,,,,,,,
12,3.47,4.47,5.30,6.11,6.90,7.69,8.47,9.24,10.01,10.77,11.53,12.29,,,,,,,,
13,3.04,4.03,4.86,5.67,6.47,7.25,8.03,8.80,9.57,10.34,11.10,11.85,12.61,,,,,,,
14,2.60,3.60,4.43,5.24,6.03,6.82,7.60,8.37,9.14,9.90,10.66,11.42,12.18,12.93,,,,,,
15,2.17,3.16,3.99,4.80,5.60,6.38,7.16,7.93,8.70,9.47,10.23,10.98,11.74,12.49,13.25,,,,,
16,1.73,2.73,3.56,4.37,5.16,5.95,6.73,7.50,8.27,9.03,9.79,10.55,11.31,12.06,12.81,13.56,,,,
17,1.30,2.29,3.12,3.93,4.73,5.51,6.29,7.06,7.83,8.60,9.36,10.11,10.87,11.62,12.38,13.13,13.87,,,
18,0.87,1.86,2.69,3.50,4.29,5.08,5.85,6.63,7.39,8.16,8.92,9.68,10.43,11.19,11.94,12.69,13.44,14.18,,
19,0.44,1.42,2.24,3.04,3.83,4.61,5.38,6.15,6.92,7.68,8.44,9.19,9.95,10.70,11.45,12.19,12.94,13.69,14.43,
20,0.00,0.82,1.52,2.22,2.92,3.62,4.32,5.02,5.72,6.42,7.12,7.82,8.52,9.22,9.92,10.62,11.32,12.02,12.72,13.42
