i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.92,,,,,,,,,,,,,,,,,,,
2,9.40,10.61,,,,,,,,,,,,,,,,,,
3,8.89,10.09,10.94,,,,,,,,,,,,,,,,,
4,8.37,9.57,10.43,11.26,,,,,,,,,,,,,,,,
5,7.85,9.05,9.91,10.74,11.56,,,,,,,,,,,,,,,
6,7.33,8.54,9.39,10.22,11.04,11.85,,,,,,,,,,,,,,
7,6.82,8.02,8.87,9.71,10.52,11.33,12.13,,,,,,,,,,,,,
8,6.30,7.50,8.36,9.19,10.01,10.81,11.61,12.40,,,,,,,,,,,,
9,5.78,6.98,7.84,8.67,9.49,10.30,11.09,11.88,12.67,,,,,,,,,,,
10,5.26,6.46,7.32,8.15,8.97,9.78,10.58,11.37,12.15,12.93,,,,,,,,,,
11,4.75,5.95,6.80,7.64,8.45,9.26,10.06,10.85,11.63,12.41,13.19,,,,,,,,,
12,4.23,5.43,6.29,7.12,7.94,8.74,9.54,10.33,11.11,11.89,12.67,13.44,,,,,,,,
13,3.71,4.91,5.77,6.60,7.42,8.23,9.02,9.81,10.60,11.38,12.15,12.93,13.69,,,,,,,
14,3.19,4.39,5.25,6.08,6.90,7.71,8.50,9.30,10.08,10.86,11.64,12.41,13.18,13.94,,,,,,
15,2.68,3.88,4.73,5.57,6.38,7.19,7.99,8.78,9.56,10.34,11.12,11.89,12.66,13.43,14.19,,,,,
16,2.16,3.36,4.22,5.05,5.87,6.67,7.47,8.26,9.04,9.82,10.60,11.37,12.14,12.91,13.67,14.43,,,,
17,1.64,2.84,3.70,4.53,5.35,6.15,6.95,7.74,8.53,9.31,10.08,10.85,11.62,12.39,13.15,13.92,14.68,,,
18,1.12,2.32,3.18,4.01,4.83,5.63,6.43,7.22,8.00,8.78,9.56,10.33,11.10,11.87,12.63,13.39,14.15,14.91,,
19,0.61,1.80,2.64,3.46,4.27,5.07,5.86,6.65,7.43,8.20,8.98,9.74,10.51,11.27,12.03,12.79,13.55,14.30,15.06,
20,0.00,1.01,1.71,2.41,3.11,3.81,4.51,5.21,5.91,6.61,7.31,8.01,8.71,9.41,10.11,10.81,11.51,12.21,12.91,13.61
