i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.48,,,,,,,,,,,,,,,,,,,
2,9.94,11.31,,,,,,,,,,,,,,,,,,
3,9.40,10.76,11.62,,,,,,,,,,,,,,,,,
4,8.85,10.22,11.08,11.92,,,,,,,,,,,,,,,,
5,8.31,9.68,10.54,11.38,12.20,,,,,,,,,,,,,,,
6,7.77,9.13,9.99,10.83,11.65,12.47,,,,,,,,,,,,,,
7,7.22,8.59,9.45,10.29,11.11,11.92,12.72,,,,,,,,,,,,,
8,6.68,8.05,8.91,9.75,10.57,11.38,12.18,12.98,,,,,,,,,,,,
9,6.14,7.50,8.37,9.20,10.03,10.84,11.64,12.43,13.22,,,,,,,,,,,
10,5.59,6.96,7.82,8.66,9.48,10.29,11.09,11.89,12.68,13.46,,,,,,,,,,
11,5.05,6.42,7.28,8.12,8.94,9.75,10.55,11.35,12.14,12.92,13.70,,,,,,,,,
12,4.51,5.88,6.74,7.57,8.40,9.21,10.01,10.80,11.59,12.38,13.16,13.93,,,,,,,,
13,3.97,5.33,6.19,7.03,7.85,8.66,9.47,10.26,11.05,11.83,12.61,13.39,14.16,,,,,,,
14,3.42,4.79,5.65,6.49,7.31,8.12,8.92,9.72,10.51,11.29,12.07,12.85,13.62,14.39,,,,,,
15,2.88,4.25,5.11,5.94,6.77,7.58,8.38,9.17,9.96,10.75,11.53,12.30,13.08,13.85,14.61,,,,,
16,2.34,3.70,4.56,5.40,6.22,7.03,7.84,8.63,9.42,10.20,10.98,11.76,12.53,13.30,14.07,14.84,,,,
17,1.79,3.16,4.02,4.86,5.68,6.49,7.29,8.09,8.88,9.66,10.44,11.22,11.99,12.76,13.53,14.29,15.06,,,
18,1.25,2.62,3.47,4.31,5.13,5.94,6.74,7.54,8.33,9.11,9.89,10.67,11.44,12.21,12.98,13.74,14.51,15.27,,
19,0.72,2.06,2.91,3.73,4.55,5.35,6.15,6.93,7.72,8.50,9.27,10.04,10.81,11.58,12.34,13.11,13.87,14.63,15.38,
20,0.00,1.17,1.87,2.57,3.27,3.97,4.67,5.37,6.07,6.77,7.47,8.17,8.87,9.57,10.27,10.97,11.67,12.37,13.07,13.77
