i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.99,,,,,,,,,,,,,,,,,,
2,1.99,3.19,,,,,,,,,,,,,,,,,
3,1.99,3.19,4.44,,,,,,,,,,,,,,,,
4,1.99,3.19,4.44,5.67,,,,,,,,,,,,,,,
5,1.99,3.19,4.44,5.67,6.87,,,,,,,,,,,,,,
6,1.99,3.19,4.44,5.67,6.87,8.05,,,,,,,,,,,,,
7,1.99,3.19,4.44,5.67,6.87,8.05,9.22,,,,,,,,,,,,
8,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,,,,,,,,,,,
9,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,,,,,,,,,,
10,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,,,,,,,,,
11,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,,,,,,,,
12,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,14.92,,,,,,,
13,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,14.92,16.04,,,,,,
14,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,14.92,16.04,17.16,,,,,
15,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,14.92,16.04,17.16,18.27,,,,
16,1.99,3.19,4.44,5.67,6.87,8.05,9.22,10.38,11.53,12.66,13.79,14.92,16.04,17.16,18.26,19.37,,,
17,1.99,3.19,4.44,5.67,6.87,8.05,9.21,10.38,11.53,12.66,13.79,14.91,16.04,17.15,18.26,19.36,20.47,,
18,1.98,3.18,4.42,5.64,6.84,8.03,9.19,10.35,11.49,12.62,13.76,14.88,16.00,17.11,18.22,19.33,20.43,21.53,
19,1.51,2.76,3.97,5.16,6.33,7.49,8.62,9.76,10.88,12.00,13.12,14.22,15.32,16.42,17.52,18.61,19.70,20.78,21.87
