i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.33,,,,,,,,,,,,,,,,,,,
2,9.79,10.98,,,,,,,,,,,,,,,,,,
3,9.25,10.44,11.31,,,,,,,,,,,,,,,,,
4,8.71,9.90,10.77,11.61,,,,,,,,,,,,,,,,
5,8.17,9.37,10.23,11.08,11.90,,,,,,,,,,,,,,,
6,7.63,8.83,9.69,10.54,11.36,12.18,,,,,,,,,,,,,,
7,7.09,8.29,9.16,10.00,10.82,11.64,12.44,,,,,,,,,,,,,
8,6.56,7.75,8.62,9.46,10.29,11.10,11.90,12.70,,,,,,,,,,,,
9,6.02,7.21,8.08,8.92,9.75,10.56,11.36,12.16,12.95,,,,,,,,,,,
10,5.48,6.67,7.54,8.38,9.21,10.02,10.82,11.62,12.41,13.20,,,,,,,,,,
11,4.94,6.13,7.00,7.84,8.67,9.48,10.29,11.08,11.87,12.66,13.44,,,,,,,,,
12,4.40,5.59,6.46,7.30,8.13,8.94,9.75,10.54,11.33,12.12,12.90,13.68,,,,,,,,
13,3.86,5.06,5.92,6.77,7.59,8.40,9.21,10.00,10.79,11.58,12.36,13.14,13.91,,,,,,,
14,3.32,4.52,5.38,6.23,7.05,7.87,8.67,9.47,10.26,11.04,11.82,12.60,13.37,14.14,,,,,,
15,2.78,3.98,4.84,5.69,6.51,7.33,8.13,8.93,9.72,10.50,11.28,12.06,12.83,13.60,14.37,,,,,
16,2.24,3.44,4.31,5.15,5.97,6.79,7.59,8.39,9.18,9.96,10.74,11.52,12.29,13.06,13.83,14.60,,,,
17,1.71,2.90,3.77,4.61,5.44,6.25,7.05,7.85,8.64,9.42,10.20,10.98,11.75,12.53,13.29,14.06,14.82,,,
18,1.17,2.36,3.23,4.07,4.89,5.71,6.51,7.30,8.09,8.88,9.66,10.44,11.21,11.98,12.75,13.51,14.28,15.04,,
19,0.62,1.81,2.66,3.50,4.31,5.12,5.92,6.71,7.49,8.27,9.05,9.82,10.59,11.36,12.12,12.88,13.64,14.40,15.16,
20,0.00,0.99,1.69,2.39,3.09,3.79,4.49,5.19,5.89,6.59,7.29,7.99,8.69,9.39,10.09,10.79,11.49,12.19,12.89,13.59
