i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.60,,,,,,,,,,,,,,,,,,,
2,9.10,10.14,,,,,,,,,,,,,,,,,,
3,8.60,9.64,10.50,,,,,,,,,,,,,,,,,
4,8.09,9.14,9.99,10.83,,,,,,,,,,,,,,,,
5,7.59,8.63,9.49,10.32,11.14,,,,,,,,,,,,,,,
6,7.08,8.13,8.99,9.82,10.64,11.44,,,,,,,,,,,,,,
7,6.58,7.62,8.48,9.31,10.13,10.94,11.73,,,,,,,,,,,,,
8,6.07,7.12,7.98,8.81,9.63,10.43,11.23,12.02,,,,,,,,,,,,
9,5.57,6.61,7.47,8.31,9.12,9.93,10.73,11.51,12.30,,,,,,,,,,,
10,5.07,6.11,6.97,7.80,8.62,9.42,10.22,11.01,11.79,12.57,,,,,,,,,,
11,4.56,5.61,6.46,7.30,8.11,8.92,9.72,10.51,11.29,12.07,12.84,,,,,,,,,
12,4.06,5.10,5.96,6.79,7.61,8.42,9.21,10.00,10.79,11.56,12.34,13.11,,,,,,,,
13,3.55,4.60,5.46,6.29,7.11,7.91,8.71,9.50,10.28,11.06,11.83,12.60,13.37,,,,,,,
14,3.05,4.09,4.95,5.78,6.60,7.41,8.20,8.99,9.78,10.56,11.33,12.10,12.87,13.63,,,,,,
15,2.54,3.59,4.45,5.28,6.10,6.90,7.70,8.49,9.27,10.05,10.83,11.60,12.36,13.13,13.89,,,,,
16,2.04,3.08,3.94,4.78,5.59,6.40,7.20,7.98,8.77,9.55,10.32,11.09,11.86,12.62,13.39,14.15,,,,
17,1.54,2.58,3.44,4.27,5.09,5.89,6.69,7.48,8.26,9.04,9.82,10.59,11.36,12.12,12.88,13.64,14.40,,,
18,1.03,2.08,2.93,3.77,4.58,5.39,6.18,6.97,7.75,8.53,9.31,10.08,10.85,11.61,12.37,13.13,13.89,14.65,,
19,0.51,1.56,2.41,3.24,4.04,4.84,5.63,6.42,7.20,7.97,8.74,9.51,10.27,11.03,11.79,12.55,13.31,14.06,14.81,
20,0.00,0.86,1.56,2.26,2.96,3.66,4.36,5.06,5.76,6.46,7.16,7.86,8.56,9.26,9.96,10.66,11.36,12.06,12.76,13.46
