i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.29,,,,,,,,,,,,,,,,,,
2,1.29,2.50,,,,,,,,,,,,,,,,,
3,1.29,2.50,3.66,,,,,,,,,,,,,,,,
4,1.29,2.50,3.66,4.79,,,,,,,,,,,,,,,
5,1.29,2.50,3.66,4.79,5.90,,,,,,,,,,,,,,
6,1.29,2.50,3.66,4.79,5.90,7.00,,,,,,,,,,,,,
7,1.29,2.50,3.66,4.79,5.90,7.00,8.09,,,,,,,,,,,,
8,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,,,,,,,,,,,
9,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,,,,,,,,,,
10,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,,,,,,,,,
11,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,,,,,,,,
12,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,,,,,,,
13,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,14.54,,,,,,
14,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,14.54,15.60,,,,,
15,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,14.54,15.60,16.66,,,,
16,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,14.54,15.60,16.66,17.72,,,
17,1.29,2.50,3.66,4.79,5.90,7.00,8.09,9.18,10.26,11.33,12.41,13.47,14.54,15.60,16.66,17.72,18.78,,
18,1.28,2.49,3.65,4.78,5.89,6.99,8.08,9.17,10.25,11.32,12.40,13.46,14.53,15.59,16.65,17.71,18.77,19.82,
19,1.19,2.37,3.51,4.62,5.72,6.81,7.89,8.97,10.04,11.11,12.17,13.24,14.29,15.35,16.41,17.46,18.51,19.56,20.61
