i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.28,,,,,,,,,,,,,,,,,,,
2,9.75,11.04,,,,,,,,,,,,,,,,,,
3,9.22,10.50,11.36,,,,,,,,,,,,,,,,,
4,8.68,9.97,10.83,11.67,,,,,,,,,,,,,,,,
5,8.15,9.43,10.30,11.13,11.95,,,,,,,,,,,,,,,
6,7.61,8.90,9.76,10.60,11.42,12.23,,,,,,,,,,,,,,
7,7.08,8.37,9.23,10.06,10.88,11.69,12.49,,,,,,,,,,,,,
8,6.54,7.83,8.69,9.53,10.35,11.16,11.96,12.75,,,,,,,,,,,,
9,6.01,7.30,8.16,8.99,9.82,10.62,11.43,12.22,13.01,,,,,,,,,,,
10,5.47,6.76,7.62,8.46,9.28,10.09,10.89,11.68,12.47,13.26,,,,,,,,,,
11,4.94,6.23,7.09,7.92,8.75,9.56,10.36,11.15,11.94,12.72,13.50,,,,,,,,,
12,4.40,5.69,6.55,7.39,8.21,9.02,9.82,10.62,11.40,12.19,12.96,13.74,,,,,,,,
13,3.87,5.16,6.02,6.86,7.68,8.49,9.29,10.08,10.87,11.65,12.43,13.21,13.98,,,,,,,
14,3.34,4.62,5.48,6.32,7.14,7.95,8.75,9.55,10.33,11.12,11.90,12.67,13.44,14.21,,,,,,
15,2.80,4.09,4.95,5.79,6.61,7.42,8.22,9.01,9.80,10.58,11.36,12.14,12.91,13.68,14.44,,,,,
16,2.27,3.56,4.42,5.25,6.07,6.88,7.68,8.48,9.26,10.05,10.83,11.60,12.37,13.14,13.91,14.67,,,,
17,1.73,3.02,3.88,4.72,5.54,6.35,7.15,7.94,8.73,9.51,10.29,11.07,11.84,12.61,13.37,14.14,14.90,,,
18,1.20,2.48,3.34,4.18,5.00,5.81,6.61,7.40,8.19,8.97,9.75,10.53,11.30,12.07,12.83,13.60,14.36,15.12,,
19,0.67,1.94,2.79,3.61,4.43,5.23,6.02,6.81,7.59,8.37,9.14,9.92,10.68,11.45,12.21,12.97,13.73,14.49,15.25,
20,0.00,1.09,1.79,2.49,3.19,3.89,4.59,5.29,5.99,6.69,7.39,8.09,8.79,9.49,10.19,10.89,11.59,12.29,12.99,13.69
