i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.63,,,,,,,,,,,,,,,,,,
2,0.63,1.85,,,,,,,,,,,,,,,,,
3,0.63,1.85,2.98,,,,,,,,,,,,,,,,
4,0.63,1.85,2.98,4.09,,,,,,,,,,,,,,,
5,0.63,1.85,2.98,4.09,5.18,,,,,,,,,,,,,,
6,0.63,1.85,2.98,4.09,5.18,6.26,,,,,,,,,,,,,
7,0.63,1.85,2.98,4.09,5.18,6.26,7.33,,,,,,,,,,,,
8,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,,,,,,,,,,,
9,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,,,,,,,,,,
10,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,,,,,,,,,
11,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,,,,,,,,
12,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.63,,,,,,,
13,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.63,13.68,,,,,,
14,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.63,13.68,14.72,,,,,
15,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.63,13.68,14.72,15.77,,,,
16,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.63,13.68,14.72,15.77,16.82,,,
17,0.63,1.85,2.98,4.09,5.18,6.26,7.33,8.40,9.46,10.52,11.57,12.62,13.68,14.72,15.77,16.82,17.90,,
18,0.63,1.85,2.98,4.08,5.17,6.25,7.32,8.39,9.45,10.51,11.57,12.62,13.67,14.72,15.76,16.80,17.90,19.04,
19,0.59,1.77,2.89,3.98,5.06,6.14,7.20,8.26,9.32,10.37,11.42,12.47,13.52,14.56,15.61,16.65,17.70,18.90,20.21
