i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.82,,,,,,,,,,,,,,,,,,,
2,9.30,10.31,,,,,,,,,,,,,,,,,,
3,8.78,9.79,10.66,,,,,,,,,,,,,,,,,
4,8.27,9.27,10.14,10.98,,,,,,,,,,,,,,,,
5,7.75,8.75,9.62,10.46,11.29,,,,,,,,,,,,,,,
6,7.23,8.23,9.10,9.94,10.77,11.58,,,,,,,,,,,,,,
7,6.71,7.71,8.58,9.42,10.25,11.06,11.87,,,,,,,,,,,,,
8,6.19,7.19,8.06,8.91,9.73,10.54,11.35,12.14,,,,,,,,,,,,
9,5.67,6.68,7.54,8.39,9.21,10.03,10.83,11.62,12.41,,,,,,,,,,,
10,5.15,6.16,7.03,7.87,8.69,9.51,10.31,11.10,11.89,12.67,,,,,,,,,,
11,4.64,5.64,6.51,7.35,8.18,8.99,9.79,10.58,11.37,12.16,12.93,,,,,,,,,
12,4.12,5.12,5.99,6.83,7.66,8.47,9.27,10.07,10.85,11.64,12.42,13.19,,,,,,,,
13,3.60,4.60,5.47,6.31,7.14,7.95,8.75,9.55,10.34,11.12,11.90,12.67,13.44,,,,,,,
14,3.08,4.08,4.95,5.79,6.62,7.43,8.23,9.03,9.82,10.60,11.38,12.15,12.92,13.69,,,,,,
15,2.56,3.56,4.43,5.28,6.10,6.91,7.72,8.51,9.30,10.08,10.86,11.63,12.40,13.17,13.94,,,,,
16,2.04,3.04,3.91,4.76,5.58,6.39,7.20,7.99,8.78,9.56,10.34,11.11,11.89,12.65,13.42,14.18,,,,
17,1.52,2.53,3.39,4.24,5.06,5.88,6.68,7.47,8.26,9.04,9.82,10.60,11.37,12.14,12.90,13.66,14.43,,,
18,1.01,2.01,2.87,3.72,4.54,5.35,6.16,6.95,7.74,8.52,9.30,10.07,10.84,11.61,12.38,13.14,13.90,14.66,,
19,0.48,1.47,2.34,3.17,3.99,4.79,5.59,6.38,7.16,7.94,8.71,9.48,10.25,11.02,11.78,12.54,13.30,14.05,14.81,
20,0.00,0.78,1.48,2.18,2.88,3.58,4.28,4.98,5.68,6.38,7.08,7.78,8.48,9.18,9.88,10.58,11.28,11.98,12.68,13.38
