i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.69,,,,,,,,,,,,,,,,,,
2,0.69,1.83,,,,,,,,,,,,,,,,,
3,0.69,1.83,2.92,,,,,,,,,,,,,,,,
4,0.69,1.83,2.92,4.00,,,,,,,,,,,,,,,
5,0.69,1.83,2.92,4.00,5.06,,,,,,,,,,,,,,
6,0.69,1.83,2.92,4.00,5.06,6.12,,,,,,,,,,,,,
7,0.69,1.83,2.92,4.00,5.06,6.12,7.18,,,,,,,,,,,,
8,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,,,,,,,,,,,
9,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,,,,,,,,,,
10,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,,,,,,,,,
11,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.42,,,,,,,,
12,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.42,13.04,,,,,,,
13,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.42,13.04,14.52,,,,,,
14,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.39,13.04,14.52,15.79,,,,,
15,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.37,13.04,14.52,15.79,17.01,,,,
16,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.36,13.04,14.52,15.79,17.01,17.71,,,
17,0.69,1.83,2.92,4.00,5.06,6.12,7.18,8.23,9.27,10.32,11.36,12.88,14.52,15.79,17.01,17.71,18.70,,
18,0.69,1.82,2.92,3.99,5.06,6.12,7.17,8.22,9.27,10.31,11.36,12.63,14.52,15.79,17.01,17.71,18.70,19.98,
19,0.64,1.77,2.86,3.93,4.99,6.04,7.09,8.14,9.18,10.22,11.27,12.37,14.33,15.79,17.01,17.71,18.70,19.98,20.98
