i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.89,,,,,,,,,,,,,,,,,,,
2,9.38,10.57,,,,,,,,,,,,,,,,,,
3,8.86,10.05,10.91,,,,,,,,,,,,,,,,,
4,8.35,9.53,10.39,11.22,,,,,,,,,,,,,,,,
5,7.83,9.02,9.87,10.71,11.53,,,,,,,,,,,,,,,
6,7.31,8.50,9.36,10.19,11.01,11.81,,,,,,,,,,,,,,
7,6.80,7.99,8.84,9.68,10.49,11.30,12.10,,,,,,,,,,,,,
8,6.28,7.47,8.33,9.16,9.98,10.78,11.58,12.37,,,,,,,,,,,,
9,5.76,6.95,7.81,8.64,9.46,10.27,11.06,11.85,12.64,,,,,,,,,,,
10,5.25,6.44,7.29,8.13,8.94,9.75,10.55,11.34,12.12,12.90,,,,,,,,,,
11,4.73,5.92,6.78,7.61,8.43,9.23,10.03,10.82,11.60,12.38,13.16,,,,,,,,,
12,4.21,5.40,6.26,7.09,7.91,8.72,9.51,10.30,11.09,11.87,12.64,13.42,,,,,,,,
13,3.70,4.89,5.74,6.58,7.39,8.20,9.00,9.79,10.57,11.35,12.13,12.90,13.67,,,,,,,
14,3.18,4.37,5.23,6.06,6.88,7.68,8.48,9.27,10.06,10.84,11.61,12.38,13.15,13.92,,,,,,
15,2.67,3.85,4.71,5.54,6.36,7.17,7.96,8.75,9.54,10.32,11.09,11.87,12.64,13.40,14.17,,,,,
16,2.15,3.34,4.19,5.03,5.85,6.65,7.45,8.24,9.02,9.80,10.58,11.35,12.12,12.89,13.65,14.41,,,,
17,1.63,2.82,3.68,4.51,5.33,6.13,6.93,7.72,8.51,9.29,10.06,10.83,11.60,12.37,13.13,13.90,14.66,,,
18,1.12,2.30,3.16,3.99,4.81,5.61,6.41,7.20,7.99,8.76,9.54,10.31,11.08,11.85,12.61,13.37,14.13,14.89,,
19,0.60,1.78,2.62,3.45,4.26,5.06,5.85,6.63,7.41,8.19,8.96,9.73,10.49,11.25,12.01,12.77,13.53,14.29,15.04,
20,0.00,1.00,1.70,2.40,3.10,3.80,4.50,5.20,5.90,6.60,7.30,8.00,8.70,9.40,10.10,10.80,11.50,12.20,12.90,13.60
