i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.81,,,,,,,,,,,,,,,,,,,
2,8.35,9.41,,,,,,,,,,,,,,,,,,
3,7.89,8.95,9.79,,,,,,,,,,,,,,,,,
4,7.43,8.49,9.33,10.14,,,,,,,,,,,,,,,,
5,6.96,8.02,8.86,9.68,10.48,,,,,,,,,,,,,,,
6,6.50,7.56,8.40,9.22,10.02,10.81,,,,,,,,,,,,,,
7,6.04,7.10,7.94,8.75,9.56,10.35,11.13,,,,,,,,,,,,,
8,5.58,6.64,7.48,8.29,9.09,9.89,10.67,11.45,,,,,,,,,,,,
9,5.11,6.17,7.01,7.83,8.63,9.42,10.21,10.99,11.76,,,,,,,,,,,
10,4.65,5.71,6.55,7.37,8.17,8.96,9.75,10.52,11.30,12.07,,,,,,,,,,
11,4.19,5.25,6.09,6.90,7.71,8.50,9.28,10.06,10.83,11.60,12.37,,,,,,,,,
12,3.72,4.79,5.63,6.44,7.24,8.04,8.82,9.60,10.37,11.14,11.91,12.67,,,,,,,,
13,3.26,4.32,5.16,5.98,6.78,7.57,8.36,9.14,9.91,10.68,11.44,12.21,12.97,,,,,,,
14,2.80,3.86,4.70,5.52,6.32,7.11,7.89,8.67,9.45,10.22,10.98,11.74,12.50,13.26,,,,,,
15,2.34,3.40,4.24,5.05,5.86,6.65,7.43,8.21,8.98,9.75,10.52,11.28,12.04,12.80,13.56,,,,,
16,1.87,2.94,3.77,4.59,5.39,6.19,6.97,7.75,8.52,9.29,10.06,10.82,11.58,12.34,13.09,13.85,,,,
17,1.41,2.47,3.31,4.13,4.93,5.72,6.51,7.28,8.06,8.83,9.59,10.36,11.12,11.87,12.63,13.38,14.14,,,
18,0.95,2.01,2.85,3.66,4.47,5.26,6.04,6.82,7.59,8.36,9.13,9.89,10.65,11.41,12.16,12.92,13.67,14.42,,
19,0.49,1.54,2.37,3.18,3.97,4.76,5.54,6.31,7.08,7.85,8.61,9.37,10.13,10.88,11.64,12.39,13.14,13.89,14.63,
20,0.00,0.89,1.59,2.29,2.99,3.69,4.39,5.09,5.79,6.49,7.19,7.89,8.59,9.29,9.99,10.69,11.39,12.09,12.79,13.49
