i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.88,,,,,,,,,,,,,,,,,,,
2,9.36,10.39,,,,,,,,,,,,,,,,,,
3,8.84,9.87,10.74,,,,,,,,,,,,,,,,,
4,8.32,9.35,10.22,11.06,,,,,,,,,,,,,,,,
5,7.80,8.83,9.70,10.54,11.37,,,,,,,,,,,,,,,
6,7.28,8.31,9.18,10.02,10.85,11.66,,,,,,,,,,,,,,
7,6.76,7.79,8.66,9.50,10.33,11.14,11.94,,,,,,,,,,,,,
8,6.24,7.27,8.14,8.98,9.81,10.62,11.42,12.21,,,,,,,,,,,,
9,5.72,6.75,7.62,8.46,9.29,10.10,10.90,11.69,12.48,,,,,,,,,,,
10,5.20,6.23,7.10,7.94,8.77,9.58,10.38,11.17,11.96,12.74,,,,,,,,,,
11,4.68,5.71,6.58,7.42,8.25,9.06,9.86,10.65,11.44,12.22,13.00,,,,,,,,,
12,4.16,5.19,6.06,6.90,7.73,8.54,9.34,10.13,10.92,11.70,12.48,13.26,,,,,,,,
13,3.64,4.67,5.54,6.38,7.21,8.02,8.82,9.61,10.40,11.18,11.96,12.74,13.51,,,,,,,
14,3.12,4.15,5.02,5.86,6.69,7.50,8.30,9.09,9.88,10.66,11.44,12.22,12.99,13.76,,,,,,
15,2.60,3.63,4.50,5.34,6.17,6.98,7.78,8.57,9.36,10.14,10.92,11.70,12.47,13.24,14.00,,,,,
16,2.08,3.12,3.98,4.82,5.65,6.46,7.26,8.05,8.84,9.62,10.40,11.18,11.95,12.72,13.48,14.25,,,,
17,1.56,2.60,3.46,4.30,5.13,5.94,6.74,7.53,8.32,9.10,9.88,10.66,11.43,12.20,12.96,13.73,14.49,,,
18,1.04,2.07,2.94,3.78,4.60,5.42,6.22,7.01,7.80,8.58,9.36,10.13,10.90,11.67,12.44,13.20,13.96,14.72,,
19,0.51,1.54,2.40,3.23,4.05,4.85,5.65,6.44,7.22,8.00,8.77,9.54,10.31,11.07,11.84,12.60,13.35,14.11,14.87,
20,0.00,0.83,1.53,2.23,2.93,3.63,4.33,5.03,5.73,6.43,7.13,7.83,8.53,9.23,9.93,10.63,11.33,12.03,12.73,13.43
