i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.20,,,,,,,,,,,,,,,,,,,
2,8.72,9.64,,,,,,,,,,,,,,,,,,
3,8.23,9.15,10.01,,,,,,,,,,,,,,,,,
4,7.74,8.66,9.52,10.35,,,,,,,,,,,,,,,,
5,7.25,8.17,9.03,9.87,10.68,,,,,,,,,,,,,,,
6,6.76,7.68,8.54,9.38,10.19,11.00,,,,,,,,,,,,,,
7,6.27,7.20,8.05,8.89,9.70,10.51,11.30,,,,,,,,,,,,,
8,5.78,6.71,7.56,8.40,9.22,10.02,10.82,11.60,,,,,,,,,,,,
9,5.29,6.22,7.08,7.91,8.73,9.53,10.33,11.11,11.90,,,,,,,,,,,
10,4.80,5.73,6.59,7.42,8.24,9.04,9.84,10.63,11.41,12.18,,,,,,,,,,
11,4.31,5.24,6.10,6.93,7.75,8.55,9.35,10.14,10.92,11.70,12.47,,,,,,,,,
12,3.83,4.75,5.61,6.44,7.26,8.06,8.86,9.65,10.43,11.21,11.98,12.75,,,,,,,,
13,3.34,4.26,5.12,5.95,6.77,7.58,8.37,9.16,9.94,10.72,11.49,12.26,13.03,,,,,,,
14,2.85,3.77,4.63,5.46,6.28,7.09,7.88,8.67,9.45,10.23,11.00,11.77,12.54,13.30,,,,,,
15,2.36,3.28,4.14,4.98,5.79,6.60,7.39,8.18,8.96,9.74,10.51,11.28,12.05,12.81,13.57,,,,,
16,1.87,2.79,3.65,4.49,5.30,6.11,6.90,7.69,8.47,9.25,10.02,10.79,11.56,12.32,13.08,13.84,,,,
17,1.38,2.31,3.16,4.00,4.81,5.62,6.41,7.20,7.98,8.76,9.53,10.30,11.07,11.83,12.59,13.35,14.11,,,
18,0.89,1.82,2.67,3.51,4.32,5.13,5.92,6.71,7.49,8.27,9.04,9.81,10.58,11.34,12.10,12.86,13.62,14.37,,
19,0.41,1.31,2.17,3.00,3.81,4.60,5.39,6.18,6.95,7.73,8.50,9.26,10.02,10.78,11.54,12.30,13.05,13.81,14.56,
20,0.00,0.70,1.40,2.10,2.80,3.50,4.20,4.90,5.60,6.30,7.00,7.70,8.40,9.10,9.80,10.50,11.20,11.90,12.60,13.30
