i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.43,,,,,,,,,,,,,,,,,,,
2,5.14,5.93,,,,,,,,,,,,,,,,,,
3,4.85,5.64,6.42,,,,,,,,,,,,,,,,,
4,4.57,5.35,6.14,6.91,,,,,,,,,,,,,,,,
5,4.28,5.06,5.85,6.62,7.38,,,,,,,,,,,,,,,
6,3.99,4.78,5.56,6.33,7.10,7.85,,,,,,,,,,,,,,
7,3.70,4.49,5.27,6.05,6.81,7.56,8.32,,,,,,,,,,,,,
8,3.42,4.20,4.99,5.76,6.52,7.28,8.03,8.78,,,,,,,,,,,,
9,3.13,3.92,4.70,5.47,6.23,6.99,7.74,8.49,9.23,,,,,,,,,,,
10,2.84,3.63,4.41,5.18,5.95,6.70,7.45,8.20,8.95,9.69,,,,,,,,,,
11,2.56,3.34,4.13,4.90,5.66,6.42,7.17,7.91,8.66,9.40,10.14,,,,,,,,,
12,2.27,3.05,3.84,4.61,5.37,6.13,6.88,7.63,8.37,9.11,9.85,10.59,,,,,,,,
13,1.98,2.77,3.55,4.32,5.09,5.84,6.59,7.34,8.08,8.83,9.57,10.31,11.04,,,,,,,
14,1.70,2.48,3.27,4.04,4.80,5.55,6.31,7.05,7.80,8.54,9.28,10.02,10.75,11.49,,,,,,
15,1.41,2.19,2.98,3.75,4.51,5.27,6.02,6.77,7.51,8.25,8.99,9.73,10.47,11.20,11.94,,,,,
16,1.12,1.91,2.69,3.46,4.22,4.98,5.73,6.48,7.22,7.97,8.71,9.44,10.18,10.92,11.65,12.38,,,,
17,0.83,1.62,2.40,3.18,3.94,4.69,5.44,6.19,6.94,7.68,8.42,9.16,9.89,10.63,11.36,12.10,12.83,,,
18,0.55,1.33,2.12,2.89,3.65,4.41,5.16,5.90,6.65,7.39,8.13,8.87,9.61,10.34,11.07,11.81,12.54,13.27,,
19,0.26,1.04,1.82,2.59,3.35,4.10,4.85,5.60,6.34,7.08,7.82,8.56,9.29,10.03,10.76,11.49,12.22,12.95,13.68,
20,0.00,0.67,1.37,2.07,2.77,3.47,4.17,4.87,5.57,6.27,6.97,7.67,8.37,9.07,9.77,10.47,11.17,11.87,12.57,13.27
