i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.73,,,,,,,,,,,,,,,,,,,
2,9.21,10.19,,,,,,,,,,,,,,,,,,
3,8.70,9.67,10.54,,,,,,,,,,,,,,,,,
4,8.18,9.16,10.02,10.87,,,,,,,,,,,,,,,,
5,7.67,8.64,9.51,10.35,11.18,,,,,,,,,,,,,,,
6,7.15,8.13,8.99,9.84,10.66,11.48,,,,,,,,,,,,,,
7,6.64,7.61,8.48,9.32,10.15,10.96,11.76,,,,,,,,,,,,,
8,6.12,7.10,7.96,8.81,9.63,10.45,11.25,12.04,,,,,,,,,,,,
9,5.61,6.58,7.45,8.29,9.12,9.93,10.73,11.53,12.31,,,,,,,,,,,
10,5.09,6.06,6.93,7.78,8.60,9.42,10.22,11.01,11.80,12.58,,,,,,,,,,
11,4.57,5.55,6.42,7.26,8.09,8.90,9.70,10.50,11.28,12.07,12.84,,,,,,,,,
12,4.06,5.03,5.90,6.75,7.57,8.38,9.19,9.98,10.77,11.55,12.33,13.10,,,,,,,,
13,3.54,4.52,5.39,6.23,7.06,7.87,8.67,9.47,10.25,11.04,11.81,12.59,13.36,,,,,,,
14,3.03,4.00,4.87,5.72,6.54,7.35,8.16,8.95,9.74,10.52,11.30,12.07,12.84,13.61,,,,,,
15,2.51,3.49,4.36,5.20,6.03,6.84,7.64,8.44,9.22,10.01,10.78,11.56,12.33,13.10,13.86,,,,,
16,2.00,2.97,3.84,4.69,5.51,6.32,7.13,7.92,8.71,9.49,10.27,11.04,11.81,12.58,13.35,14.11,,,,
17,1.48,2.46,3.33,4.17,5.00,5.81,6.61,7.41,8.19,8.98,9.75,10.53,11.30,12.07,12.83,13.59,14.36,,,
18,0.97,1.94,2.81,3.65,4.48,5.29,6.09,6.89,7.67,8.46,9.23,10.01,10.78,11.55,12.31,13.07,13.83,14.59,,
19,0.45,1.41,2.28,3.11,3.93,4.74,5.53,6.32,7.10,7.88,8.65,9.42,10.19,10.96,11.72,12.48,13.24,13.99,14.75,
20,0.00,0.75,1.45,2.15,2.85,3.55,4.25,4.95,5.65,6.35,7.05,7.75,8.45,9.15,9.85,10.55,11.25,11.95,12.65,13.35
