i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.36,,,,,,,,,,,,,,,,,,
2,1.36,2.66,,,,,,,,,,,,,,,,,
3,1.36,2.66,3.87,,,,,,,,,,,,,,,,
4,1.36,2.66,3.87,5.04,,,,,,,,,,,,,,,
5,1.36,2.66,3.87,5.04,6.20,,,,,,,,,,,,,,
6,1.36,2.66,3.87,5.04,6.20,7.33,,,,,,,,,,,,,
7,1.36,2.66,3.87,5.04,6.20,7.33,8.46,,,,,,,,,,,,
8,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,,,,,,,,,,,
9,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,,,,,,,,,,
10,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,,,,,,,,,
11,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,,,,,,,,
12,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,13.98,,,,,,,
13,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,13.98,15.07,,,,,,
14,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,13.98,15.07,16.15,,,,,
15,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,13.98,15.07,16.15,17.24,,,,
16,1.36,2.66,3.87,5.04,6.20,7.33,8.46,9.58,10.69,11.79,12.89,13.98,15.07,16.15,17.24,18.32,,,
17,1.36,2.66,3.87,5.04,6.19,7.33,8.46,9.58,10.69,11.79,12.89,13.98,15.07,16.15,17.24,18.31,19.39,,
18,1.35,2.65,3.85,5.03,6.18,7.32,8.44,9.56,10.67,11.77,12.87,13.96,15.05,16.13,17.21,18.29,19.37,20.44,
19,1.19,2.43,3.61,4.76,5.89,7.01,8.12,9.23,10.32,11.41,12.50,13.58,14.66,15.73,16.81,17.88,18.94,20.01,21.07
