i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.18,,,,,,,,,,,,,,,,,,,
2,9.65,11.15,,,,,,,,,,,,,,,,,,
3,9.13,10.62,11.47,,,,,,,,,,,,,,,,,
4,8.60,10.10,10.94,11.77,,,,,,,,,,,,,,,,
5,8.08,9.57,10.42,11.25,12.06,,,,,,,,,,,,,,,
6,7.55,9.05,9.89,10.72,11.53,12.34,,,,,,,,,,,,,,
7,7.03,8.52,9.37,10.20,11.01,11.81,12.61,,,,,,,,,,,,,
8,6.50,7.99,8.84,9.67,10.48,11.29,12.08,12.87,,,,,,,,,,,,
9,5.97,7.47,8.32,9.14,9.96,10.76,11.56,12.34,13.13,,,,,,,,,,,
10,5.45,6.94,7.79,8.62,9.43,10.23,11.03,11.82,12.60,13.38,,,,,,,,,,
11,4.92,6.42,7.27,8.09,8.91,9.71,10.50,11.29,12.08,12.86,13.63,,,,,,,,,
12,4.40,5.89,6.74,7.57,8.38,9.18,9.98,10.77,11.55,12.33,13.11,13.88,,,,,,,,
13,3.87,5.37,6.21,7.04,7.85,8.66,9.45,10.24,11.03,11.80,12.58,13.35,14.12,,,,,,,
14,3.35,4.84,5.69,6.52,7.33,8.13,8.93,9.72,10.50,11.28,12.05,12.83,13.60,14.36,,,,,,
15,2.82,4.31,5.16,5.99,6.80,7.61,8.40,9.19,9.97,10.75,11.53,12.30,13.07,13.84,14.60,,,,,
16,2.29,3.79,4.64,5.46,6.28,7.08,7.88,8.67,9.45,10.23,11.00,11.78,12.54,13.31,14.08,14.84,,,,
17,1.77,3.26,4.11,4.94,5.75,6.56,7.35,8.14,8.92,9.70,10.48,11.25,12.02,12.79,13.55,14.31,15.07,,,
18,1.24,2.74,3.58,4.41,5.22,6.03,6.82,7.61,8.39,9.17,9.95,10.72,11.49,12.25,13.02,13.78,14.54,15.30,,
19,0.74,2.21,3.04,3.85,4.66,5.45,6.24,7.03,7.80,8.58,9.35,10.12,10.88,11.65,12.41,13.17,13.92,14.68,15.43,
20,0.00,1.31,2.01,2.71,3.41,4.11,4.81,5.51,6.21,6.91,7.61,8.31,9.01,9.71,10.41,11.11,11.81,12.51,13.21,13.91
