i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.69,,,,,,,,,,,,,,,,,,,
2,9.18,10.23,,,,,,,,,,,,,,,,,,
3,8.68,9.72,10.58,,,,,,,,,,,,,,,,,
4,8.17,9.21,10.07,10.91,,,,,,,,,,,,,,,,
5,7.66,8.70,9.56,10.40,11.22,,,,,,,,,,,,,,,
6,7.15,8.19,9.05,9.89,10.71,11.52,,,,,,,,,,,,,,
7,6.64,7.68,8.54,9.38,10.20,11.01,11.81,,,,,,,,,,,,,
8,6.13,7.18,8.04,8.87,9.69,10.50,11.30,12.09,,,,,,,,,,,,
9,5.62,6.67,7.53,8.36,9.18,9.99,10.79,11.58,12.36,,,,,,,,,,,
10,5.11,6.16,7.02,7.85,8.67,9.48,10.28,11.07,11.85,12.63,,,,,,,,,,
11,4.60,5.65,6.51,7.34,8.16,8.97,9.77,10.56,11.34,12.12,12.90,,,,,,,,,
12,4.09,5.14,6.00,6.83,7.65,8.46,9.26,10.05,10.83,11.61,12.39,13.16,,,,,,,,
13,3.58,4.63,5.49,6.33,7.15,7.95,8.75,9.54,10.33,11.10,11.88,12.65,13.42,,,,,,,
14,3.07,4.12,4.98,5.82,6.64,7.44,8.24,9.03,9.82,10.60,11.37,12.14,12.91,13.68,,,,,,
15,2.57,3.61,4.47,5.31,6.13,6.93,7.73,8.52,9.31,10.09,10.86,11.63,12.40,13.17,13.93,,,,,
16,2.06,3.10,3.96,4.80,5.62,6.42,7.22,8.01,8.80,9.58,10.35,11.12,11.89,12.66,13.42,14.18,,,,
17,1.55,2.59,3.45,4.29,5.11,5.92,6.71,7.50,8.29,9.07,9.84,10.62,11.38,12.15,12.91,13.68,14.43,,,
18,1.04,2.08,2.94,3.78,4.60,5.40,6.20,6.99,7.77,8.55,9.33,10.10,10.87,11.64,12.40,13.16,13.92,14.68,,
19,0.51,1.56,2.41,3.24,4.05,4.85,5.65,6.43,7.21,7.99,8.76,9.53,10.29,11.05,11.81,12.57,13.33,14.08,14.84,
20,0.00,0.85,1.55,2.25,2.95,3.65,4.35,5.05,5.75,6.45,7.15,7.85,8.55,9.25,9.95,10.65,11.35,12.05,12.75,13.45
