i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.99,,,,,,,,,,,,,,,,,,
2,1.99,3.21,,,,,,,,,,,,,,,,,
3,1.99,3.21,4.46,,,,,,,,,,,,,,,,
4,1.99,3.21,4.46,5.67,,,,,,,,,,,,,,,
5,1.99,3.21,4.46,5.67,6.87,,,,,,,,,,,,,,
6,1.99,3.21,4.46,5.67,6.87,8.04,,,,,,,,,,,,,
7,1.99,3.21,4.46,5.67,6.87,8.04,9.21,,,,,,,,,,,,
8,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,,,,,,,,,,,
9,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,,,,,,,,,,
10,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,,,,,,,,,
11,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,,,,,,,,
12,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,14.89,,,,,,,
13,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,14.89,16.00,,,,,,
14,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,14.89,16.00,17.11,,,,,
15,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,14.89,16.00,17.11,18.23,,,,
16,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.51,12.64,13.77,14.89,16.00,17.11,18.23,19.32,,,
17,1.99,3.21,4.46,5.67,6.87,8.04,9.21,10.36,11.50,12.64,13.77,14.88,16.00,17.11,18.22,19.32,20.43,,
18,1.99,3.19,4.43,5.64,6.84,8.02,9.18,10.33,11.47,12.61,13.73,14.86,15.97,17.08,18.18,19.29,20.39,21.48,
19,1.55,2.81,4.01,5.20,6.36,7.50,8.64,9.77,10.89,12.01,13.12,14.22,15.32,16.41,17.52,18.61,19.68,20.77,21.86
