i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.91,,,,,,,,,,,,,,,,,,,
2,8.44,9.47,,,,,,,,,,,,,,,,,,
3,7.97,9.00,9.84,,,,,,,,,,,,,,,,,
4,7.51,8.53,9.37,10.19,,,,,,,,,,,,,,,,
5,7.04,8.06,8.90,9.72,10.53,,,,,,,,,,,,,,,
6,6.57,7.59,8.43,9.25,10.06,10.85,,,,,,,,,,,,,,
7,6.10,7.12,7.97,8.79,9.59,10.39,11.17,,,,,,,,,,,,,
8,5.63,6.66,7.50,8.32,9.12,9.92,10.70,11.48,,,,,,,,,,,,
9,5.16,6.19,7.03,7.85,8.65,9.45,10.24,11.02,11.79,,,,,,,,,,,
10,4.70,5.72,6.56,7.38,8.19,8.98,9.77,10.55,11.32,12.09,,,,,,,,,,
11,4.23,5.25,6.09,6.91,7.72,8.51,9.30,10.08,10.85,11.63,12.39,,,,,,,,,
12,3.76,4.78,5.62,6.44,7.25,8.04,8.83,9.61,10.39,11.16,11.92,12.69,,,,,,,,
13,3.29,4.31,5.16,5.98,6.78,7.58,8.36,9.14,9.92,10.69,11.46,12.22,12.98,,,,,,,
14,2.82,3.85,4.69,5.51,6.31,7.11,7.89,8.67,9.45,10.22,10.99,11.75,12.51,13.27,,,,,,
15,2.35,3.38,4.22,5.04,5.84,6.64,7.43,8.21,8.98,9.75,10.52,11.28,12.04,12.80,13.56,,,,,
16,1.89,2.91,3.75,4.57,5.38,6.17,6.96,7.74,8.51,9.28,10.05,10.81,11.58,12.34,13.09,13.85,,,,
17,1.42,2.44,3.28,4.10,4.91,5.70,6.49,7.27,8.04,8.81,9.58,10.35,11.11,11.87,12.62,13.38,14.13,,,
18,0.95,1.97,2.81,3.63,4.44,5.23,6.02,6.80,7.57,8.34,9.11,9.87,10.64,11.39,12.15,12.91,13.66,14.41,,
19,0.48,1.50,2.33,3.14,3.94,4.73,5.51,6.29,7.06,7.82,8.59,9.35,10.11,10.86,11.62,12.37,13.12,13.87,14.62,
20,0.00,0.85,1.55,2.25,2.95,3.65,4.35,5.05,5.75,6.45,7.15,7.85,8.55,9.25,9.95,10.65,11.35,12.05,12.75,13.45
