i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.76,,,,,,,,,,,,,,,,,,,
2,9.26,10.60,,,,,,,,,,,,,,,,,,
3,8.75,10.10,10.94,,,,,,,,,,,,,,,,,
4,8.24,9.59,10.44,11.26,,,,,,,,,,,,,,,,
5,7.74,9.08,9.93,10.75,11.56,,,,,,,,,,,,,,,
6,7.23,8.58,9.42,10.25,11.06,11.86,,,,,,,,,,,,,,
7,6.72,8.07,8.92,9.74,10.55,11.35,12.14,,,,,,,,,,,,,
8,6.22,7.56,8.41,9.23,10.04,10.84,11.63,12.42,,,,,,,,,,,,
9,5.71,7.06,7.90,8.73,9.54,10.34,11.13,11.91,12.69,,,,,,,,,,,
10,5.20,6.55,7.40,8.22,9.03,9.83,10.62,11.41,12.19,12.96,,,,,,,,,,
11,4.69,6.04,6.89,7.71,8.52,9.32,10.11,10.90,11.68,12.46,13.23,,,,,,,,,
12,4.19,5.54,6.38,7.21,8.02,8.82,9.61,10.39,11.17,11.95,12.72,13.49,,,,,,,,
13,3.68,5.03,5.87,6.70,7.51,8.31,9.10,9.89,10.67,11.44,12.22,12.99,13.75,,,,,,,
14,3.17,4.52,5.37,6.19,7.00,7.80,8.59,9.38,10.16,10.94,11.71,12.48,13.24,14.01,,,,,,
15,2.67,4.02,4.86,5.69,6.50,7.30,8.09,8.87,9.65,10.43,11.20,11.97,12.74,13.50,14.26,,,,,
16,2.16,3.51,4.35,5.18,5.99,6.79,7.58,8.37,9.15,9.92,10.70,11.46,12.23,13.00,13.76,14.52,,,,
17,1.65,3.00,3.85,4.67,5.48,6.28,7.07,7.86,8.64,9.42,10.19,10.96,11.72,12.49,13.25,14.01,14.77,,,
18,1.15,2.49,3.34,4.16,4.97,5.77,6.56,7.35,8.13,8.90,9.68,10.45,11.21,11.98,12.74,13.50,14.25,15.01,,
19,0.66,1.98,2.81,3.63,4.43,5.22,6.01,6.79,7.56,8.34,9.11,9.87,10.63,11.39,12.15,12.91,13.66,14.42,15.17,
20,0.00,1.17,1.87,2.57,3.27,3.97,4.67,5.37,6.07,6.77,7.47,8.17,8.87,9.57,10.27,10.97,11.67,12.37,13.07,13.77
