i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.04,,,,,,,,,,,,,,,,,,,
2,9.52,10.73,,,,,,,,,,,,,,,,,,
3,8.99,10.21,11.07,,,,,,,,,,,,,,,,,
4,8.47,9.69,10.54,11.38,,,,,,,,,,,,,,,,
5,7.95,9.16,10.02,10.86,11.67,,,,,,,,,,,,,,,
6,7.42,8.64,9.50,10.33,11.15,11.96,,,,,,,,,,,,,,
7,6.90,8.12,8.97,9.81,10.63,11.44,12.23,,,,,,,,,,,,,
8,6.38,7.59,8.45,9.29,10.10,10.91,11.71,12.50,,,,,,,,,,,,
9,5.85,7.07,7.93,8.76,9.58,10.39,11.19,11.98,12.76,,,,,,,,,,,
10,5.33,6.55,7.40,8.24,9.06,9.87,10.66,11.46,12.24,13.02,,,,,,,,,,
11,4.81,6.02,6.88,7.72,8.53,9.34,10.14,10.93,11.72,12.50,13.28,,,,,,,,,
12,4.28,5.50,6.36,7.19,8.01,8.82,9.62,10.41,11.19,11.98,12.75,13.53,,,,,,,,
13,3.76,4.98,5.83,6.67,7.49,8.30,9.09,9.89,10.67,11.45,12.23,13.00,13.77,,,,,,,
14,3.24,4.45,5.31,6.15,6.96,7.77,8.57,9.36,10.15,10.93,11.71,12.48,13.25,14.02,,,,,,
15,2.71,3.93,4.79,5.62,6.44,7.25,8.05,8.84,9.62,10.41,11.18,11.96,12.73,13.49,14.26,,,,,
16,2.19,3.41,4.26,5.10,5.92,6.73,7.52,8.32,9.10,9.88,10.66,11.43,12.20,12.97,13.74,14.50,,,,
17,1.67,2.88,3.74,4.57,5.39,6.20,7.00,7.79,8.58,9.36,10.14,10.91,11.68,12.45,13.21,13.97,14.74,,,
18,1.14,2.36,3.21,4.05,4.87,5.67,6.47,7.26,8.05,8.83,9.61,10.38,11.15,11.92,12.68,13.45,14.21,14.97,,
19,0.62,1.83,2.67,3.50,4.31,5.11,5.90,6.69,7.47,8.24,9.02,9.78,10.55,11.31,12.08,12.84,13.59,14.35,15.10,
20,0.00,1.02,1.72,2.42,3.12,3.82,4.52,5.22,5.92,6.62,7.32,8.02,8.72,9.42,10.12,10.82,11.52,12.22,12.92,13.62
