i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.83,,,,,,,,,,,,,,,,,,,
2,4.57,5.25,,,,,,,,,,,,,,,,,,
3,4.31,4.99,5.77,,,,,,,,,,,,,,,,,
4,4.06,4.74,5.51,6.28,,,,,,,,,,,,,,,,
5,3.80,4.48,5.26,6.02,6.78,,,,,,,,,,,,,,,
6,3.55,4.23,5.00,5.77,6.52,7.27,,,,,,,,,,,,,,
7,3.29,3.97,4.75,5.51,6.27,7.02,7.76,,,,,,,,,,,,,
8,3.04,3.72,4.49,5.26,6.01,6.76,7.51,8.25,,,,,,,,,,,,
9,2.78,3.46,4.24,5.00,5.76,6.51,7.25,7.99,8.73,,,,,,,,,,,
10,2.53,3.21,3.98,4.75,5.50,6.25,7.00,7.74,8.48,9.22,,,,,,,,,,
11,2.27,2.95,3.73,4.49,5.25,6.00,6.74,7.48,8.22,8.96,9.70,,,,,,,,,
12,2.02,2.70,3.47,4.23,4.99,5.74,6.49,7.23,7.97,8.71,9.44,10.18,,,,,,,,
13,1.76,2.44,3.22,3.98,4.73,5.48,6.23,6.97,7.71,8.45,9.19,9.92,10.65,,,,,,,
14,1.51,2.18,2.96,3.72,4.48,5.23,5.98,6.72,7.46,8.20,8.93,9.67,10.40,11.13,,,,,,
15,1.25,1.93,2.71,3.47,4.22,4.97,5.72,6.46,7.20,7.94,8.68,9.41,10.14,10.87,11.60,,,,,
16,0.99,1.67,2.45,3.21,3.97,4.72,5.46,6.21,6.95,7.68,8.42,9.15,9.89,10.62,11.35,12.08,,,,
17,0.74,1.42,2.19,2.96,3.71,4.46,5.21,5.95,6.69,7.43,8.17,8.90,9.63,10.36,11.09,11.82,12.55,,,
18,0.48,1.16,1.94,2.70,3.46,4.21,4.95,5.70,6.44,7.17,7.91,8.64,9.38,10.11,10.84,11.57,12.30,13.02,,
19,0.23,0.90,1.68,2.44,3.19,3.94,4.68,5.42,6.16,6.90,7.63,8.37,9.10,9.83,10.56,11.29,12.02,12.74,13.47,
20,0.00,0.58,1.28,1.98,2.68,3.38,4.08,4.78,5.48,6.18,6.88,7.58,8.28,8.98,9.68,10.38,11.08,11.78,12.48,13.18
