i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.35,,,,,,,,,,,,,,,,,,,
2,9.81,10.88,,,,,,,,,,,,,,,,,,
3,9.26,10.33,11.21,,,,,,,,,,,,,,,,,
4,8.72,9.79,10.67,11.52,,,,,,,,,,,,,,,,
5,8.17,9.25,10.12,10.98,11.81,,,,,,,,,,,,,,,
6,7.63,8.70,9.58,10.43,11.26,12.08,,,,,,,,,,,,,,
7,7.09,8.16,9.04,9.89,10.72,11.54,12.35,,,,,,,,,,,,,
8,6.54,7.61,8.49,9.34,10.18,11.00,11.80,12.60,,,,,,,,,,,,
9,6.00,7.07,7.95,8.80,9.63,10.45,11.26,12.06,12.85,,,,,,,,,,,
10,5.45,6.53,7.40,8.26,9.09,9.91,10.72,11.52,12.31,13.10,,,,,,,,,,
11,4.91,5.98,6.86,7.71,8.54,9.36,10.17,10.97,11.77,12.55,13.34,,,,,,,,,
12,4.37,5.44,6.31,7.17,8.00,8.82,9.63,10.43,11.22,12.01,12.79,13.57,,,,,,,,
13,3.82,4.89,5.77,6.62,7.46,8.28,9.08,9.88,10.68,11.47,12.25,13.03,13.80,,,,,,,
14,3.28,4.35,5.23,6.08,6.91,7.73,8.54,9.34,10.13,10.92,11.71,12.48,13.26,14.03,,,,,,
15,2.73,3.80,4.68,5.53,6.37,7.19,8.00,8.80,9.59,10.38,11.16,11.94,12.72,13.49,14.26,,,,,
16,2.19,3.26,4.14,4.99,5.82,6.64,7.45,8.25,9.05,9.83,10.62,11.40,12.17,12.94,13.71,14.48,,,,
17,1.65,2.72,3.59,4.45,5.28,6.10,6.91,7.71,8.50,9.29,10.07,10.85,11.63,12.40,13.17,13.94,14.70,,,
18,1.10,2.17,3.05,3.90,4.73,5.55,6.36,7.16,7.95,8.74,9.52,10.30,11.08,11.85,12.62,13.39,14.15,14.91,,
19,0.54,1.61,2.48,3.32,4.15,4.96,5.76,6.56,7.34,8.13,8.90,9.68,10.45,11.22,11.99,12.75,13.51,14.27,15.03,
20,0.00,0.85,1.55,2.25,2.95,3.65,4.35,5.05,5.75,6.45,7.15,7.85,8.55,9.25,9.95,10.65,11.35,12.05,12.75,13.45
