i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.76,,,,,,,,,,,,,,,,,,,
2,4.50,5.12,,,,,,,,,,,,,,,,,,
3,4.25,4.87,5.65,,,,,,,,,,,,,,,,,
4,4.00,4.62,5.39,6.16,,,,,,,,,,,,,,,,
5,3.75,4.36,5.14,5.90,6.66,,,,,,,,,,,,,,,
6,3.49,4.11,4.89,5.65,6.41,7.16,,,,,,,,,,,,,,
7,3.24,3.86,4.64,5.40,6.16,6.90,7.65,,,,,,,,,,,,,
8,2.99,3.61,4.38,5.15,5.90,6.65,7.40,8.14,,,,,,,,,,,,
9,2.74,3.36,4.13,4.90,5.65,6.40,7.15,7.89,8.63,,,,,,,,,,,
10,2.49,3.10,3.88,4.64,5.40,6.15,6.89,7.64,8.38,9.11,,,,,,,,,,
11,2.23,2.85,3.63,4.39,5.15,5.90,6.64,7.38,8.12,8.86,9.60,,,,,,,,,
12,1.98,2.60,3.38,4.14,4.89,5.64,6.39,7.13,7.87,8.61,9.34,10.08,,,,,,,,
13,1.73,2.35,3.12,3.89,4.64,5.39,6.14,6.88,7.62,8.36,9.09,9.83,10.56,,,,,,,
14,1.48,2.10,2.87,3.64,4.39,5.14,5.89,6.63,7.37,8.11,8.84,9.57,10.31,11.04,,,,,,
15,1.23,1.84,2.62,3.38,4.14,4.89,5.63,6.38,7.12,7.85,8.59,9.32,10.05,10.79,11.52,,,,,
16,0.97,1.59,2.37,3.13,3.89,4.64,5.38,6.12,6.86,7.60,8.34,9.07,9.80,10.53,11.26,11.99,,,,
17,0.72,1.34,2.12,2.88,3.63,4.38,5.13,5.87,6.61,7.35,8.08,8.82,9.55,10.28,11.01,11.74,12.47,,,
18,0.47,1.09,1.86,2.63,3.38,4.13,4.88,5.62,6.36,7.10,7.83,8.57,9.30,10.03,10.76,11.49,12.22,12.94,,
19,0.22,0.83,1.61,2.37,3.12,3.87,4.61,5.35,6.09,6.83,7.56,8.29,9.02,9.76,10.48,11.21,11.94,12.67,13.40,
20,0.00,0.52,1.22,1.92,2.62,3.32,4.02,4.72,5.42,6.12,6.82,7.52,8.22,8.92,9.62,10.32,11.02,11.72,12.42,13.12
