i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.18,,,,,,,,,,,,,,,,,,
2,2.18,3.43,,,,,,,,,,,,,,,,,
3,2.18,3.43,4.68,,,,,,,,,,,,,,,,
4,2.18,3.43,4.68,5.91,,,,,,,,,,,,,,,
5,2.18,3.43,4.68,5.91,7.11,,,,,,,,,,,,,,
6,2.18,3.43,4.68,5.91,7.11,8.30,,,,,,,,,,,,,
7,2.18,3.43,4.68,5.91,7.11,8.30,9.47,,,,,,,,,,,,
8,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,,,,,,,,,,,
9,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,,,,,,,,,,
10,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,,,,,,,,,
11,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,,,,,,,,
12,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,15.18,,,,,,,
13,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,15.18,16.30,,,,,,
14,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,15.18,16.30,17.41,,,,,
15,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,15.18,16.30,17.41,18.53,,,,
16,2.18,3.43,4.68,5.91,7.11,8.30,9.47,10.63,11.78,12.92,14.05,15.18,16.30,17.41,18.53,19.63,,,
17,2.18,3.42,4.68,5.91,7.11,8.29,9.47,10.62,11.77,12.91,14.05,15.17,16.29,17.41,18.52,19.63,20.74,,
18,2.17,3.41,4.66,5.88,7.08,8.27,9.43,10.59,11.74,12.88,14.01,15.14,16.26,17.37,18.48,19.59,20.69,21.80,
19,1.72,2.97,4.18,5.37,6.54,7.69,8.83,9.97,11.09,12.21,13.33,14.44,15.54,16.64,17.74,18.83,19.92,21.01,22.09
