i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.90,,,,,,,,,,,,,,,,,,,
2,8.43,9.59,,,,,,,,,,,,,,,,,,
3,7.97,9.13,9.97,,,,,,,,,,,,,,,,,
4,7.50,8.66,9.50,10.31,,,,,,,,,,,,,,,,
5,7.04,8.20,9.03,9.85,10.65,,,,,,,,,,,,,,,
6,6.57,7.73,8.57,9.38,10.18,10.98,,,,,,,,,,,,,,
7,6.11,7.27,8.10,8.92,9.72,10.51,11.29,,,,,,,,,,,,,
8,5.64,6.80,7.64,8.45,9.25,10.04,10.83,11.61,,,,,,,,,,,,
9,5.18,6.34,7.17,7.99,8.79,9.58,10.36,11.14,11.91,,,,,,,,,,,
10,4.71,5.87,6.71,7.52,8.32,9.11,9.90,10.67,11.45,12.22,,,,,,,,,,
11,4.24,5.41,6.24,7.06,7.86,8.65,9.43,10.21,10.98,11.75,12.52,,,,,,,,,
12,3.78,4.94,5.78,6.59,7.39,8.18,8.97,9.74,10.52,11.29,12.05,12.81,,,,,,,,
13,3.31,4.47,5.31,6.13,6.93,7.72,8.50,9.28,10.05,10.82,11.59,12.35,13.11,,,,,,,
14,2.85,4.01,4.85,5.66,6.46,7.25,8.03,8.81,9.59,10.35,11.12,11.88,12.64,13.40,,,,,,
15,2.38,3.54,4.38,5.19,5.99,6.79,7.57,8.35,9.12,9.89,10.65,11.42,12.18,12.94,13.69,,,,,
16,1.92,3.08,3.91,4.73,5.53,6.32,7.10,7.88,8.65,9.42,10.19,10.95,11.71,12.47,13.23,13.98,,,,
17,1.45,2.61,3.45,4.26,5.06,5.85,6.64,7.42,8.19,8.96,9.72,10.49,11.25,12.00,12.76,13.51,14.27,,,
18,0.99,2.15,2.98,3.80,4.60,5.39,6.17,6.95,7.72,8.49,9.25,10.02,10.78,11.53,12.29,13.04,13.80,14.55,,
19,0.54,1.68,2.50,3.31,4.10,4.89,5.66,6.44,7.21,7.97,8.74,9.49,10.25,11.01,11.76,12.51,13.26,14.01,14.76,
20,0.00,0.98,1.68,2.38,3.08,3.78,4.48,5.18,5.88,6.58,7.28,7.98,8.68,9.38,10.08,10.78,11.48,12.18,12.88,13.58
