i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.31,,,,,,,,,,,,,,,,,,,
2,3.13,3.65,,,,,,,,,,,,,,,,,,
3,2.96,3.47,4.23,,,,,,,,,,,,,,,,,
4,2.78,3.30,4.05,4.80,,,,,,,,,,,,,,,,
5,2.61,3.12,3.88,4.62,5.36,,,,,,,,,,,,,,,
6,2.43,2.95,3.70,4.45,5.18,5.92,,,,,,,,,,,,,,
7,2.26,2.77,3.53,4.27,5.01,5.74,6.48,,,,,,,,,,,,,
8,2.08,2.60,3.35,4.10,4.83,5.57,6.30,7.03,,,,,,,,,,,,
9,1.91,2.42,3.18,3.92,4.66,5.39,6.12,6.85,7.58,,,,,,,,,,,
10,1.73,2.25,3.00,3.75,4.48,5.22,5.95,6.68,7.41,8.13,,,,,,,,,,
11,1.56,2.07,2.83,3.57,4.31,5.04,5.77,6.50,7.23,7.96,8.70,,,,,,,,,
12,1.38,1.90,2.65,3.40,4.13,4.87,5.60,6.33,7.06,7.78,8.52,9.25,,,,,,,,
13,1.21,1.72,2.48,3.22,3.96,4.69,5.42,6.15,6.88,7.61,8.35,9.08,9.38,,,,,,,
14,1.03,1.55,2.30,3.05,3.78,4.52,5.25,5.98,6.71,7.43,8.17,8.90,9.27,10.52,,,,,,
15,0.86,1.37,2.13,2.87,3.61,4.34,5.07,5.80,6.53,7.26,8.00,8.73,9.16,10.34,-14.06,,,,,
16,0.68,1.20,1.95,2.69,3.43,4.17,4.90,5.63,6.36,7.08,7.82,8.55,9.05,10.16,-9.28,-2120.93,,,,
17,0.51,1.02,1.78,2.52,3.26,3.99,4.72,5.45,6.18,6.91,7.64,8.38,8.94,9.98,-4.51,-1629.90,-47166.68,,,
18,0.33,0.85,1.60,2.34,3.08,3.82,4.55,5.28,6.01,6.73,7.46,8.20,8.83,9.79,0.29,-1136.51,-33031.55,-1084715.83,,
19,0.16,0.67,1.42,2.16,2.90,3.64,4.37,5.10,5.82,6.55,7.27,8.03,8.75,9.96,6.70,-473.18,-13982.80,-391778.22,-11580417.68,
20,0.00,0.45,1.15,1.85,2.55,3.25,3.95,4.65,5.35,6.05,6.75,7.45,8.15,8.85,9.55,10.25,10.95,11.65,12.35,13.05
