i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.43,,,,,,,,,,,,,,,,,,
2,1.43,2.79,,,,,,,,,,,,,,,,,
3,1.43,2.79,4.00,,,,,,,,,,,,,,,,
4,1.43,2.79,4.00,5.21,,,,,,,,,,,,,,,
5,1.43,2.79,4.00,5.21,6.39,,,,,,,,,,,,,,
6,1.43,2.79,4.00,5.21,6.39,7.57,,,,,,,,,,,,,
7,1.43,2.79,4.00,5.21,6.39,7.57,8.73,,,,,,,,,,,,
8,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,,,,,,,,,,,
9,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,,,,,,,,,,
10,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,,,,,,,,,
11,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,,,,,,,,
12,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,14.39,,,,,,,
13,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,14.39,15.51,,,,,,
14,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,14.39,15.51,16.61,,,,,
15,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,14.39,15.51,16.61,17.72,,,,
16,1.43,2.79,4.00,5.21,6.39,7.57,8.73,9.88,11.02,12.15,13.28,14.39,15.51,16.61,17.72,18.82,,,
17,1.43,2.79,4.00,5.20,6.39,7.57,8.72,9.88,11.02,12.14,13.28,14.39,15.51,16.61,17.71,18.82,19.91,,
18,1.41,2.77,3.98,5.18,6.37,7.54,8.71,9.86,10.99,12.12,13.24,14.37,15.47,16.59,17.68,18.79,19.88,20.98,
19,1.17,2.39,3.59,4.77,5.93,7.08,8.22,9.35,10.46,11.59,12.69,13.79,14.88,15.98,17.07,18.16,19.25,20.32,21.41
