i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.89,,,,,,,,,,,,,,,,,,,
2,4.63,5.31,,,,,,,,,,,,,,,,,,
3,4.37,5.05,5.83,,,,,,,,,,,,,,,,,
4,4.11,4.79,5.57,6.33,,,,,,,,,,,,,,,,
5,3.85,4.53,5.31,6.07,6.83,,,,,,,,,,,,,,,
6,3.59,4.27,5.05,5.81,6.57,7.32,,,,,,,,,,,,,,
7,3.34,4.01,4.79,5.56,6.31,7.06,7.81,,,,,,,,,,,,,
8,3.08,3.76,4.53,5.30,6.05,6.80,7.55,8.29,,,,,,,,,,,,
9,2.82,3.50,4.27,5.04,5.79,6.54,7.29,8.03,8.77,,,,,,,,,,,
10,2.56,3.24,4.01,4.78,5.54,6.29,7.03,7.78,8.52,9.25,,,,,,,,,,
11,2.30,2.98,3.76,4.52,5.28,6.03,6.77,7.52,8.26,9.00,9.73,,,,,,,,,
12,2.04,2.72,3.50,4.26,5.02,5.77,6.52,7.26,8.00,8.74,9.47,10.21,,,,,,,,
13,1.78,2.46,3.24,4.00,4.76,5.51,6.26,7.00,7.74,8.48,9.21,9.95,10.68,,,,,,,
14,1.52,2.20,2.98,3.74,4.50,5.25,6.00,6.74,7.48,8.22,8.96,9.69,10.42,11.16,,,,,,
15,1.27,1.94,2.72,3.49,4.24,4.99,5.74,6.48,7.22,7.96,8.70,9.43,10.16,10.90,11.63,,,,,
16,1.01,1.69,2.46,3.23,3.98,4.73,5.48,6.22,6.96,7.70,8.44,9.17,9.91,10.64,11.37,12.10,,,,
17,0.75,1.43,2.20,2.97,3.72,4.48,5.22,5.96,6.71,7.44,8.18,8.91,9.65,10.38,11.11,11.84,12.57,,,
18,0.49,1.17,1.95,2.71,3.47,4.22,4.96,5.71,6.45,7.18,7.92,8.65,9.39,10.12,10.85,11.58,12.31,13.04,,
19,0.23,0.91,1.68,2.44,3.20,3.94,4.69,5.43,6.17,6.91,7.64,8.38,9.11,9.84,10.57,11.30,12.02,12.75,13.48,
20,0.00,0.57,1.27,1.97,2.67,3.37,4.07,4.77,5.47,6.17,6.87,7.57,8.27,8.97,9.67,10.37,11.07,11.77,12.47,13.17
